# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1720926,25478,11346,199174,340061,29208,10682,988,212,6068,46231,2179,1208210,10193,3333,102440,187521,8096,3162,259,125,383,13953,489,580584,9761,1038,67693,117915,5454,1543,47,33,662,2296,121
1,2238430,29478,11865,249055,427240,33862,13357,1608,329,3563,56485,2405,2332113,12214,3221,218926,383524,18372,3401,227,105,360,17094,349,581672,9775,1039,67898,118186,5204,1555,45,12,152,2292,140
1,2214554,28811,11499,245823,423279,31392,12557,1113,206,5288,48048,2582,6423735,78582,8819,696629,1287600,80638,13138,319,80,1054,17842,378,581530,9763,1038,67888,118094,5276,1552,47,8,247,2305,111
1,1701712,25321,11086,198674,337962,29183,10920,996,273,5010,42914,2268,1046972,8351,2686,92428,162662,7000,3209,247,129,380,14350,527,581074,9787,1038,67701,118045,5193,1559,51,4,218,2405,133
1,2239755,29382,11774,249079,427486,32634,13672,1601,297,3769,55831,2225,2311087,11844,3069,216010,381551,18159,3456,231,101,310,14875,270,581025,9764,1039,67789,117947,5014,1556,48,27,107,2238,123
1,2174095,28711,11527,242838,418644,32528,12266,1083,237,4183,47647,2587,6698341,87932,12306,749578,1344274,86340,13759,242,90,708,19083,462,581244,9781,1040,67809,118075,5512,1584,46,9,515,2213,145
1,2238399,29430,11969,249052,427241,34500,14247,1721,302,6754,56644,2502,2332113,12207,3218,218926,383524,18772,3696,248,92,387,15618,343,581548,9790,1039,67880,118174,5457,1620,46,4,768,2294,119
1,2175458,28667,11620,242869,418926,32252,12234,1092,241,3301,46693,2478,6633023,86520,11812,740888,1349810,82624,13313,246,92,527,18306,510,581568,9790,1037,67879,118136,5485,1554,48,4,144,2354,117
1,1720926,25364,10986,199174,340068,27534,10550,1111,200,6226,43422,2258,1201059,10081,3304,101730,187517,7637,3091,283,96,1162,14074,467,580554,9757,1038,67704,117915,4979,1550,46,9,339,2751,137
1,2216628,28800,11686,245865,423699,33480,12851,1199,229,3475,47666,2416,6480008,79134,8728,701467,1287262,79655,12835,243,92,634,16069,371,581898,9782,1038,67931,118207,5119,1581,55,19,3172,2271,119
1,1720995,25340,11183,199177,340072,29591,10748,960,320,10524,42142,2204,1021419,8457,2716,88703,161195,6795,3045,284,119,775,13893,479,581934,9775,1037,67871,118267,5426,1596,54,34,187,2447,148
1,2176311,28709,11687,242882,419092,31298,12477,1156,244,2378,47943,2571,6612602,86215,11787,740376,1341645,83774,13643,249,103,658,17535,425,581348,9764,1040,67841,118065,5182,1559,47,34,200,2759,117
