# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9166,186,64,1908,2796,271,78,7,8,39,892,0
1,9172,191,64,1909,2797,238,64,7,16,73,941,0
1,9239,196,65,1906,2801,268,65,3,21,31,852,1
1,9172,188,64,1909,2797,235,40,7,16,41,977,0
1,9113,186,65,1908,2794,280,81,7,16,43,840,0
1,9101,191,64,1906,2792,244,68,7,21,39,864,0
1,9121,191,64,1909,2794,244,63,5,12,45,860,1
1,9125,188,64,1907,2794,225,33,3,8,54,876,0
1,9119,195,64,1906,2793,290,92,7,21,30,874,0
1,9239,193,65,1906,2801,286,59,10,14,24,877,9
1,9253,192,64,1908,2802,243,57,3,7,38,829,1
1,9272,189,64,1909,2804,295,72,8,8,83,1086,3
1,9279,193,65,1907,2803,262,63,7,21,31,923,4
1,9245,194,64,1907,2802,251,56,7,8,35,836,3
1,9247,189,64,1907,2802,315,83,13,17,38,967,5
1,9227,200,65,1907,2801,286,83,10,6,34,852,3
1,9240,192,65,1907,2801,279,63,7,22,36,1111,5
1,9272,189,64,1909,2803,259,56,9,8,59,978,4
1,9229,194,64,1907,2801,245,59,7,21,54,826,5
1,9239,207,64,1906,2801,312,136,3,21,47,857,7
1,9182,189,64,1908,2798,236,44,10,13,47,874,0
1,9233,191,64,1908,2802,316,103,7,16,40,865,2
1,9239,190,64,1906,2801,264,65,25,15,30,882,7
1,9172,192,64,1909,2797,251,68,34,16,34,940,1
1,9235,189,64,1908,2801,268,62,7,8,35,848,2
1,9221,190,64,1906,2800,249,54,4,15,31,847,2
1,9113,187,64,1908,2794,252,59,26,19,50,874,0
1,9113,193,64,1908,2795,238,34,7,16,35,857,0
1,9289,194,65,1908,2804,279,70,25,10,42,848,5
1,9248,191,64,1908,2801,272,68,3,21,89,926,5
1,9127,187,64,1907,2793,227,42,7,21,33,957,0
1,9310,195,64,1909,2806,262,60,7,7,29,862,3
1,9247,193,65,1907,2801,269,63,7,21,81,957,4
1,9190,189,64,1909,2798,238,39,11,16,33,912,0
1,9133,195,64,1908,2794,273,80,13,14,25,930,0
1,9289,190,65,1908,2804,268,60,7,7,39,851,5
1,9247,193,65,1907,2801,259,58,7,21,39,858,6
1,9239,187,64,1906,2801,348,90,7,24,45,864,5
1,9227,194,65,1907,2801,262,64,11,8,28,842,5
1,9127,187,64,1907,2793,224,36,7,21,73,830,0
1,9271,191,64,1908,2803,290,71,17,7,39,911,6
1,9281,192,64,1907,2804,260,58,7,7,25,842,2
1,9164,194,64,1908,2797,319,90,54,17,53,870,0
1,9271,192,64,1908,2803,287,74,8,8,37,901,7
1,9158,195,64,1907,2796,268,80,29,11,44,939,1
1,9239,187,64,1906,2801,315,72,7,21,25,885,7
1,9221,194,65,1906,2800,266,63,3,21,29,847,2
1,9302,191,64,1908,2807,267,58,10,16,41,877,12
1,9113,192,64,1908,2794,231,66,21,16,48,875,0
1,9247,191,64,1907,2801,261,61,5,16,41,909,4
1,9235,191,64,1908,2802,266,58,6,8,38,846,3
1,9107,190,64,1907,2793,246,65,7,8,42,850,0
1,9182,190,64,1908,2798,248,66,7,13,59,950,0
1,9166,191,64,1908,2797,243,39,8,17,71,1050,2
1,9133,186,64,1908,2794,302,70,7,8,37,898,1
1,9119,192,64,1906,2793,248,69,7,21,30,890,0
1,9158,190,64,1907,2796,246,64,7,8,51,864,0
1,9245,196,65,1907,2802,257,64,36,8,26,868,2
1,9233,188,64,1908,2802,301,85,7,16,46,881,4
1,9190,187,64,1909,2798,306,66,3,16,111,926,0
1,9239,191,64,1906,2801,336,78,15,21,31,893,7
1,9287,194,64,1908,2805,311,87,10,11,33,867,4
1,9158,192,64,1907,2796,239,43,7,8,29,827,0
