# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1633,49,12,499,537,71,51,17,0,3,249,1,4411,131,25,1253,1492,88,71,20,1,7,630,1,2761,82,24,892,906,93,60,20,0,4,393,3
1,1637,44,12,499,537,37,18,5,0,3,235,1,5678,124,25,1733,2034,74,55,19,1,4,623,0,2765,76,24,892,906,59,25,8,0,3,369,1
1,1660,44,12,499,544,87,64,5,0,7,247,1,2042,68,19,627,656,50,32,12,0,10,383,2,2788,79,24,892,913,109,73,8,0,14,372,1
1,1637,51,12,499,537,64,50,5,0,4,246,64,4962,126,25,1461,1729,101,89,13,1,3,644,40,2765,85,24,892,906,85,59,8,0,5,385,65
1,1633,45,12,499,537,36,15,5,0,2,235,0,4664,122,25,1349,1601,60,42,12,0,8,603,0,2761,79,24,892,906,56,22,8,0,3,359,0
1,1637,50,12,499,537,71,56,5,0,9,257,61,5462,137,25,1653,1945,106,91,13,0,6,638,41,2765,82,24,892,906,93,65,8,0,10,394,64
1,1637,44,12,499,537,41,23,5,0,4,249,1,5674,123,25,1733,2032,69,55,29,1,8,639,0,2765,79,24,892,906,63,32,8,0,4,390,1
1,1633,47,12,499,537,80,60,5,0,4,232,1,4748,121,26,1381,1637,91,78,13,0,8,630,0,2761,79,24,892,906,100,67,8,0,5,367,1
1,1643,48,12,500,538,38,18,5,0,4,246,0,5378,123,25,1621,1907,64,45,11,1,7,615,1,2771,80,24,893,907,59,26,8,0,5,391,1
1,1633,45,12,499,537,37,16,5,0,2,254,1,3950,123,25,1077,1294,63,44,13,1,7,625,0,2761,79,24,892,906,60,24,8,0,3,383,1
1,1637,46,12,499,537,43,25,5,0,5,238,2,5338,119,25,1605,1889,72,58,21,1,12,606,3,2765,79,24,892,906,66,34,8,0,5,366,2
1,1637,45,12,499,537,41,22,5,0,6,230,1,5462,122,25,1653,1943,74,58,11,1,11,628,0,2765,78,24,892,906,62,30,8,0,8,361,1
1,1637,48,12,499,537,70,53,5,0,6,247,2,5504,124,25,1669,1961,87,74,12,1,7,639,0,2765,79,24,892,906,89,60,8,0,6,385,3
1,1633,47,12,499,537,37,17,5,0,1,250,3,4076,123,25,1125,1354,75,61,20,0,11,671,3,2761,80,24,892,906,61,29,8,0,1,388,3
1,1666,47,12,500,545,64,44,5,0,5,258,1,2042,65,19,627,656,50,33,5,1,8,397,1,2794,78,24,893,914,86,51,8,0,6,404,2
1,1666,44,12,500,545,44,24,5,0,2,237,0,2042,65,18,627,656,34,17,10,1,3,389,0,2794,74,24,893,914,61,29,8,0,2,368,1
1,1660,44,12,499,544,59,36,5,0,10,242,0,2042,64,18,627,656,41,23,11,1,20,340,1,2788,75,24,892,913,78,42,8,0,18,380,0
1,1637,47,12,499,537,80,62,5,0,6,231,0,4916,122,25,1445,1708,97,78,12,1,15,487,0,2765,78,25,892,906,102,71,8,0,7,353,0
1,1660,45,12,499,544,56,35,5,0,3,261,2,2042,66,18,627,656,42,26,6,1,2,390,1,2788,79,24,892,913,78,44,8,0,4,384,2
1,1625,44,12,493,530,52,30,5,0,7,216,0,2042,65,19,627,656,43,26,11,0,19,315,0,2753,75,24,886,899,73,39,8,0,15,325,0
1,1639,45,12,500,538,42,22,5,0,0,243,0,4535,121,25,1301,1546,79,64,11,1,7,639,0,2767,76,24,893,907,63,30,8,0,0,382,0
1,1660,44,12,499,544,49,28,5,0,1,232,0,2042,64,19,627,656,38,22,10,0,2,389,0,2788,76,25,892,913,69,34,8,0,1,365,0
1,1660,44,12,499,544,38,18,5,0,5,249,2,2042,65,18,627,656,35,18,6,0,3,395,0,2788,78,24,892,913,59,25,8,0,5,370,2
1,1660,47,12,499,544,34,13,5,0,4,258,0,2042,63,18,627,656,34,20,10,1,5,374,0,2788,78,24,892,913,62,27,8,0,5,380,1
1,1633,48,12,499,537,72,52,5,0,3,249,1,4666,129,25,1349,1602,86,71,12,1,10,632,1,2761,81,25,892,906,94,62,8,0,4,386,2
1,1643,44,12,500,538,36,16,5,0,14,225,0,6414,138,25,1906,2276,76,55,12,1,32,642,3,2771,76,24,893,907,56,23,8,0,17,334,0
1,1639,50,12,500,538,66,50,5,0,2,252,62,3873,130,25,1045,1255,94,83,13,0,11,657,20,2767,84,24,893,907,86,58,8,0,2,393,66
1,1660,43,12,499,544,37,15,5,0,1,224,2,2042,64,18,627,656,37,19,6,0,1,375,0,2788,76,24,892,913,62,25,8,0,1,341,2
1,1660,51,12,499,544,75,58,5,0,1,249,64,2042,67,18,627,656,52,34,7,1,4,391,15,2788,82,24,892,913,93,64,8,0,2,373,66
1,1637,45,12,499,537,43,25,5,0,3,240,1,5590,120,25,1701,1996,69,55,12,1,6,640,1,2765,77,24,892,906,64,33,8,0,4,367,2
1,1660,50,12,499,544,78,57,5,0,6,243,1,2042,66,18,627,656,48,33,12,0,9,400,0,2788,83,24,892,913,100,65,8,0,7,379,1
