# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,6239479,76409,8023,682369,1239140,77963,12801,249,93,429,17097,424
1,6654313,87571,12200,744780,1357715,85815,13600,244,106,883,17912,453
1,1402548,18189,6433,148681,253373,11713,3711,270,92,2214,14943,539
1,6407810,78676,8718,696446,1269005,79728,12984,236,127,851,16976,358
1,1472652,19433,6873,156889,263142,13050,3777,241,98,392,14893,529
1,1173547,10172,3334,102082,184937,7813,2990,255,108,381,14639,468
1,2542501,20169,6284,265103,446521,22635,4057,234,117,485,15270,429
1,1172691,10101,3305,101502,184580,7960,3321,269,101,484,14977,496
1,6384757,78394,8686,693964,1273227,80884,13185,254,103,534,16283,382
1,2332115,12216,3222,218926,383526,18532,3421,210,79,794,16414,361
1,6606921,86714,11819,739044,1347440,82028,13607,242,101,477,18707,515
1,2560550,20118,6240,264558,450566,22370,4031,247,106,332,16416,447
1,2548624,20009,6205,263735,448227,22508,3943,265,118,270,16199,389
1,2618766,21308,6662,272897,459347,23902,3932,238,123,569,15282,397
1,2618766,21320,6667,272897,459347,22960,3948,253,126,402,16044,387
1,1430310,18392,6484,149768,259143,12420,3792,327,114,622,15709,557
1,6495863,79677,8740,703025,1261410,78296,12837,250,89,477,15834,443
1,2530337,19992,6212,264028,444300,22092,4031,251,98,388,15352,421
1,2548622,20013,6203,263735,448227,22152,4079,315,126,324,15662,374
1,6406424,78325,8662,693407,1255461,77265,12585,262,106,585,16980,389
1,1021419,8540,2728,88703,163573,6936,3035,283,66,357,13064,477
1,1422978,18461,6517,150468,253146,12186,3773,266,87,500,15337,493
1,6215038,76407,7998,679959,1238269,79926,13051,241,91,483,16090,385
1,2375821,12270,3223,220246,387039,18523,3335,225,144,344,13673,326
1,2618764,21294,6671,272897,459347,23379,4000,273,101,508,15476,385
1,1208210,10183,3335,102440,187517,8043,3088,256,133,378,14039,456
1,1249280,10454,3438,105102,193243,8202,3105,258,115,519,14125,469
1,1172689,10072,3304,101502,183391,8159,3363,285,123,433,14978,472
1,2609736,21288,6664,272761,459739,23106,4025,213,135,1141,15155,446
1,2342446,12257,3233,219296,383504,18262,3478,253,95,537,15778,313
1,1409701,18335,6481,149393,250995,12302,3723,259,108,424,15114,530
1,2604561,21176,6644,271824,457070,22777,3948,230,116,630,15113,389
1,1208212,10190,3337,102440,186328,7960,3084,284,119,438,13986,498
1,1437463,18461,6497,150478,259141,11824,3737,265,102,410,15546,548
1,2139847,10329,2514,202393,353834,16727,2990,221,112,365,13824,305
1,2165986,10043,2453,205804,356089,17078,3219,223,87,435,15492,365
1,2604561,21161,6621,271822,457068,23315,3872,242,96,639,16729,389
1,6354465,77765,8609,687589,1273076,79771,12894,260,116,451,16650,374
1,1028572,8663,2757,89415,161195,6681,3003,261,92,402,13899,435
1,6735928,88082,12279,754203,1340380,83008,13307,280,113,621,17808,498
1,2165988,10038,2453,205806,356090,17153,3291,251,88,304,15186,332
1,1487250,19553,6901,157251,265067,12566,3812,263,122,1374,16036,499
1,2288820,11853,3090,215766,377003,18217,3356,286,125,873,15308,370
1,2375821,12254,3222,220246,387041,18691,3380,237,89,385,13647,307
1,6624951,86467,11768,739993,1326754,82956,13181,242,73,498,17669,476
1,2535111,20030,6212,264039,443968,22836,4061,325,117,642,15947,381
1,2548386,20153,6258,265114,446118,23001,4026,245,106,529,15954,404
1,6439009,79128,8768,700592,1266916,79581,12979,253,118,551,16947,344
1,1411913,18392,6499,150061,250097,11698,3654,254,119,668,15096,552
1,6612580,86654,11789,738095,1343734,82821,13438,246,79,667,18960,489
1,2535109,20011,6229,264039,443966,22300,3985,226,111,351,15834,412
1,2535111,20007,6231,264039,443966,21686,3909,232,121,372,16025,404
1,6679378,87529,12207,747920,1338135,81424,13699,241,111,430,17929,489
1,1478023,19470,6876,157252,266678,12818,3826,256,122,395,16869,542
1,6244028,76306,8014,682846,1246360,77900,13073,235,94,827,17932,428
1,6463476,77848,8575,698147,1286462,79501,13306,252,97,465,18492,431
1,6769360,88337,12365,758038,1340640,83347,13665,265,100,642,19043,487
1,2535109,19991,6213,264039,443966,21956,3963,254,143,372,15180,354
1,2375823,12254,3220,220246,387040,18473,3375,288,97,579,16201,330
1,6353703,77967,8647,690676,1260588,77100,12787,276,107,317,16037,401
1,2542505,20171,6255,265105,446517,22659,3980,240,105,1237,15866,464
1,6380282,78420,8691,693335,1267839,79233,13105,258,105,896,17604,397
1,2342446,12250,3225,219296,383504,18530,3439,258,128,337,14568,292
1,2560552,20176,6262,264560,450564,22310,3988,234,117,410,16552,429
1,2609735,21284,6657,272760,459739,23278,4013,234,122,1841,16017,389
1,6745740,88378,12305,754793,1337629,81621,13449,272,97,1223,18813,490
1,1418397,18201,6423,148950,255616,11646,3725,260,116,481,15605,591
1,2535109,19996,6201,264039,443966,22417,3921,253,101,590,15827,425
1,6645010,86949,11793,741530,1346195,83831,13326,304,91,833,17358,492
1,6240805,77084,8122,681807,1246494,77158,12503,245,105,439,17058,394
1,1021419,8559,2738,88703,162384,6914,3041,248,99,417,13213,437
1,6463945,79331,8859,700940,1270174,79161,13202,263,80,576,16380,410
1,2548388,20214,6280,265114,446117,22823,4036,227,131,538,16053,349
1,2542501,20119,6251,265103,446518,22924,4023,241,100,624,16013,430
1,1039819,8229,2645,91716,163851,6858,3197,260,96,390,14976,516
1,2548388,20181,6262,265114,446117,22905,4088,221,94,544,15382,375
1,1430310,18350,6466,149766,256763,11664,3780,312,97,406,15691,526
1,1430310,18345,6464,149766,256763,12166,3807,295,100,292,15288,556
1,1437463,18444,6494,150478,256763,11900,3739,274,116,1470,15475,553
1,1201059,10061,3302,101728,186328,7865,3062,256,112,763,13708,477
1,6313283,77875,8195,689878,1252107,77369,12641,240,107,546,15437,358
1,6578544,86157,11794,736208,1340499,83918,13454,357,111,575,17771,462
1,1028574,8663,2770,89417,161195,6689,2994,258,78,389,13754,469
1,1166398,10068,3304,101372,184937,8063,3281,256,120,299,14696,478
1,1397607,18193,6433,148637,251288,11632,3778,260,93,752,15044,531
1,2375825,12267,3220,220248,387041,18595,3381,259,114,394,13702,308
1,2375821,12244,3218,220246,387039,18518,3316,233,115,451,13807,327
1,2548621,20020,6213,263734,448226,22498,3953,224,88,567,16288,408
1,2332115,12225,3224,218926,383524,18459,3403,234,87,525,14640,386
1,2325935,11888,3091,216532,379914,18149,3315,236,107,418,14777,319
1,6456810,77549,8602,697612,1276170,79963,13064,248,100,821,16958,413
1,1190410,10073,3293,101940,188675,7952,3343,260,122,371,15141,489
1,2139845,10325,2518,202391,353834,16693,2638,225,101,312,13771,274
1,1208212,10180,3336,102440,187517,8116,3084,302,96,639,14078,462
1,6635211,86911,11800,740821,1329604,83599,14235,246,97,580,17914,461
1,2294911,11868,3087,215862,376639,18378,3476,300,101,423,15621,328
1,1465499,19303,6833,156177,264333,12382,3819,257,98,482,15776,565
1,6690409,87259,11887,748894,1339550,82043,13331,347,122,613,18371,414
1,6472207,79494,8864,701612,1273749,77995,13166,473,126,492,16943,402
1,1409703,18362,6474,149395,253373,12123,3722,275,130,955,14695,485
1,1494399,19609,6917,157959,267443,12846,3863,273,93,777,15544,488
1,1208210,10184,3328,102440,186328,7938,3101,261,122,405,14053,476
1,1208212,10181,3332,102440,187519,7942,3150,297,104,582,14081,475
1,6410865,79010,8668,694839,1268885,78375,12495,245,110,424,17880,358
1,6441849,78590,8733,697662,1247971,78261,12645,228,94,409,16056,376
1,1397605,18188,6432,148637,251286,11916,3710,251,93,454,16307,593
1,2546597,20193,6275,265070,446117,22217,3933,233,96,450,15247,369
1,6390528,78766,8692,694395,1262092,77700,13020,252,141,388,16769,392
1,1225347,10660,3517,106304,191980,8265,3313,247,97,442,14981,477
1,1418397,18228,6428,148952,254425,12127,3689,258,98,1360,15612,577
1,2548624,20018,6203,263737,448228,22410,3928,246,89,1416,17079,387
1,6399012,78211,8658,692554,1276194,78537,12864,246,94,440,16606,382
1,6372144,78154,8727,690676,1282028,78602,13081,386,121,463,16096,418
1,6620900,86534,11773,739457,1333389,83394,13323,238,93,3088,18076,470
1,2332113,12212,3226,218926,383524,18366,3383,211,105,307,14399,344
1,6238155,76450,8003,682264,1253228,76922,13061,240,74,490,16394,422
1,6362609,78094,8617,688564,1262286,76206,12877,340,113,413,16920,397
1,2548388,20150,6268,265114,446117,22906,3972,247,116,870,15495,339
