# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,5010,121,25,1496,1744,71,63,15,1,9,629,3
1,4889,121,25,1448,1688,67,50,11,0,8,595,0
1,2029,63,18,628,650,31,16,5,0,6,371,0
1,5307,122,25,1608,1868,72,58,20,0,6,578,2
1,2029,70,18,628,650,46,30,9,1,10,302,0
1,5015,126,25,1496,1742,95,78,11,0,12,606,1
1,2029,72,18,628,650,55,37,11,0,13,385,6
1,4595,119,25,1336,1562,60,43,11,0,7,583,2
1,5559,121,25,1704,1975,60,42,12,0,12,591,0
1,4425,123,25,1272,1489,84,74,12,0,13,596,0
1,2029,64,19,628,650,44,26,11,0,15,339,3
1,2029,65,18,628,650,42,26,6,0,12,385,0
1,5268,121,25,1592,1850,68,50,12,0,26,596,0
1,4131,126,25,1160,1364,91,78,13,0,5,603,1
1,5603,125,25,1720,1995,91,79,12,0,13,610,26
1,5733,122,25,1768,2048,77,55,12,0,13,601,0
1,5729,122,25,1768,2053,65,48,25,0,5,584,0
1,4004,123,25,1112,1311,92,76,17,2,10,594,1
1,5017,125,25,1496,1743,93,80,20,0,7,601,26
1,4803,125,25,1416,1652,94,83,11,0,16,594,26
1,5516,121,25,1688,1958,64,47,13,0,13,585,1
1,2029,65,18,628,650,38,21,11,0,5,379,0
1,2029,65,18,628,650,45,29,5,0,12,315,11
1,5435,121,25,1656,1923,68,53,28,0,9,584,1
1,5390,121,25,1640,1904,69,52,12,0,10,583,2
1,5099,118,25,1528,1778,57,37,11,0,11,629,0
1,5642,125,25,1736,2016,79,59,20,0,10,590,0
1,5645,121,25,1736,2013,59,39,11,0,7,589,0
1,2029,63,18,628,650,33,18,8,0,18,416,0
1,4767,127,25,1400,1635,80,63,11,0,19,595,1
1,4929,120,25,1464,1707,63,46,20,1,11,582,1
1,2029,65,18,628,650,37,20,6,0,9,365,0
1,5766,120,25,1784,2067,58,38,11,0,6,619,0
1,5304,123,25,1608,1869,62,42,12,0,5,592,0
1,2029,69,18,628,650,45,32,11,0,8,409,10
1,5435,123,25,1656,1923,68,51,28,0,11,599,2
1,2029,67,18,628,650,49,32,11,0,18,363,6
1,4257,127,25,1208,1418,91,75,13,0,9,609,24
1,2029,66,19,628,650,48,29,9,0,11,356,0
1,5643,122,25,1736,2012,67,50,12,0,13,590,2
1,4047,119,25,1128,1328,55,36,11,0,6,611,0
1,5094,121,25,1528,1778,81,62,15,0,43,623,1
1,4975,125,25,1480,1724,94,82,12,0,11,601,27
1,2029,67,18,628,650,54,35,9,0,10,380,8
1,4131,128,25,1160,1365,91,78,12,0,6,611,22
1,2029,67,18,628,650,53,35,8,0,9,388,2
1,5817,128,25,1800,2085,97,81,12,0,6,596,21
1,5517,121,25,1688,1958,93,77,10,0,7,618,2
1,4763,124,25,1400,1635,65,47,11,0,8,637,1
1,5178,125,25,1560,1815,93,79,12,0,12,644,2
1,5393,128,25,1640,1906,91,82,13,0,6,615,24
1,3969,125,25,1096,1293,111,92,14,0,10,631,19
1,5615,127,25,1723,1994,83,66,13,0,5,660,1
1,2029,65,18,628,650,37,20,6,0,5,367,0
1,4973,123,25,1480,1723,60,44,11,0,5,597,0
1,4341,122,25,1240,1455,55,38,11,0,15,584,0
1,4133,118,25,1160,1364,52,36,12,0,27,551,0
1,6383,139,25,1909,2255,79,65,12,0,13,624,2
1,5143,128,25,1544,1796,92,81,11,0,17,616,24
1,4887,122,25,1448,1688,60,40,15,3,5,619,2
1,4299,122,25,1224,1436,84,64,12,0,18,600,1
1,2029,68,18,628,650,44,27,6,0,3,384,0
1,5729,122,25,1768,2048,74,53,20,0,8,585,0
1,4719,123,25,1384,1617,81,67,10,0,15,594,3
1,5771,123,25,1784,2066,73,57,12,0,7,579,1
1,2029,64,18,628,650,32,14,5,0,11,376,0
1,2029,68,18,628,650,44,30,19,0,17,361,0
1,5433,121,25,1656,1923,68,52,12,0,11,594,1
1,4592,130,25,1336,1562,94,85,13,0,9,621,23
1,5813,120,25,1800,2086,62,43,11,0,11,590,0
1,4677,127,25,1368,1598,99,85,13,0,6,613,25
1,4762,124,25,1400,1636,63,44,20,0,16,607,2
1,6388,144,25,1909,2255,102,90,11,0,15,636,30
1,4681,120,25,1368,1601,77,56,11,0,8,585,0
1,4844,124,25,1432,1671,91,82,13,0,14,624,23
1,14759,62,18,3550,650,39,22,6,0,44,1806,0
1,2029,68,18,628,650,51,35,11,0,9,371,0
1,4719,122,25,1384,1615,97,79,17,0,19,594,1
1,4679,126,25,1368,1601,92,80,11,0,15,591,24
1,4887,123,25,1448,1689,77,64,13,0,7,615,3
1,5769,122,25,1784,2067,56,39,12,0,7,565,0
1,2029,67,18,628,650,41,22,9,1,14,406,1
1,4551,123,25,1320,1544,68,52,10,0,3,589,2
1,5181,124,25,1560,1815,79,65,12,0,15,617,1
1,5391,127,25,1640,1905,92,83,12,0,5,612,25
1,2029,65,18,628,650,50,31,6,0,11,380,0
1,2029,64,18,628,650,43,25,10,1,23,388,0
1,5731,127,25,1768,2048,90,76,11,0,7,588,1
1,13802,122,25,3639,2085,73,60,20,0,42,1553,2
1,4170,125,25,1176,1383,78,59,12,0,18,619,1
1,5646,129,25,1736,2015,95,83,19,0,7,600,30
1,4133,128,25,1160,1365,89,76,11,0,10,627,20
1,4385,119,25,1256,1472,58,42,10,0,11,603,1
1,5013,123,25,1496,1743,95,80,12,0,8,598,24
1,2029,64,19,628,650,44,26,9,0,9,389,0
1,4383,124,25,1256,1472,67,49,13,0,16,574,1
1,4803,124,25,1416,1653,89,79,13,0,11,601,0
1,5013,120,25,1496,1742,67,52,12,0,7,602,3
1,4970,122,25,1480,1725,77,60,13,0,10,626,2
1,5112,120,25,1531,1779,88,69,10,0,9,633,1
1,2029,65,18,628,650,43,25,9,0,24,288,2
1,5810,121,25,1800,2084,66,48,12,0,6,616,2
1,5772,120,25,1784,2067,65,46,12,0,6,620,1
1,4889,121,25,1448,1691,62,41,12,0,27,604,0
1,5103,125,25,1528,1778,59,42,13,0,44,610,0
1,5136,119,25,1544,1796,62,45,12,0,5,588,1
1,5733,131,25,1768,2048,89,77,12,0,4,618,22
1,5097,124,25,1528,1780,61,46,15,0,17,588,0
1,5647,128,25,1736,2014,91,78,13,0,13,626,22
1,5349,122,25,1624,1885,62,45,12,0,12,602,2
1,2029,66,18,628,650,51,32,11,0,6,399,4
1,5013,120,25,1496,1743,68,52,12,0,5,623,1
1,4299,127,25,1224,1435,93,76,15,1,8,578,0
1,4926,125,25,1464,1706,92,80,13,0,20,605,26
1,4511,119,25,1304,1527,59,42,11,0,14,574,1
1,2029,65,18,628,650,36,22,6,0,16,366,1
1,2029,68,18,628,1731,45,29,9,0,9,399,20
1,4383,123,25,1256,1472,84,66,12,0,19,612,1
1,4089,125,25,1144,1347,92,80,13,0,5,596,0
1,2029,65,18,628,650,34,20,8,0,26,352,0
1,4634,121,25,1352,1580,93,75,11,0,7,602,0
1,2029,67,18,628,650,48,31,9,0,7,362,0
1,3921,127,25,1080,1273,92,76,12,0,13,601,0
1,2029,64,18,628,650,38,23,6,0,5,354,0
1,5640,123,25,1736,2012,66,50,13,0,17,604,0
1,2029,66,18,628,650,46,28,11,0,10,409,10
1,4383,121,25,1256,1473,57,38,16,0,11,601,2
1,2029,68,18,628,650,45,29,6,0,9,389,0
1,4215,121,25,1192,1399,68,51,13,1,5,608,0
1,4089,130,25,1144,1349,96,85,15,0,7,593,23
1,5724,121,26,1768,2048,79,62,12,0,12,632,1
1,5265,124,25,1592,1850,94,78,12,0,6,615,28
1,4971,122,25,1480,1725,70,51,12,0,27,544,1
1,2029,64,18,628,650,39,23,11,1,13,389,0
1,2029,67,18,628,650,46,29,11,0,5,391,7
1,5808,128,25,1800,2084,90,78,12,0,7,614,28
1,2029,68,18,628,650,46,30,9,0,16,307,1
1,2029,67,18,628,650,47,30,11,0,13,393,9
1,4506,124,25,1304,1526,61,46,12,0,5,585,1
1,5477,125,25,1672,1940,96,81,12,0,12,604,23
1,5225,120,25,1576,1834,65,50,20,0,6,587,0
1,4011,121,25,1112,1311,75,56,18,0,15,592,2
1,5773,128,25,1784,2070,92,82,19,0,5,590,28
1,5229,119,25,1576,1833,75,53,12,0,6,598,2
1,2029,64,18,628,650,36,18,6,0,5,361,1
1,5390,126,25,1640,1905,96,83,12,0,10,588,0
1,3962,126,25,1096,1293,92,78,13,0,21,597,0
1,2029,66,18,628,650,39,24,6,0,9,393,0
1,5433,119,25,1656,1922,61,43,9,0,12,607,2
1,5097,122,25,1528,1780,61,41,11,0,7,599,1
1,2029,69,18,628,650,41,25,7,0,5,386,0
1,4382,128,25,1256,1472,92,76,19,0,19,637,25
1,5181,129,25,1560,1814,84,69,17,1,12,578,2
1,5437,129,25,1656,1923,91,80,13,0,5,622,24
1,2029,65,18,628,650,45,25,10,0,13,372,0
1,5517,125,25,1688,1958,91,77,13,0,4,603,1
1,4761,120,25,1400,1634,57,41,11,0,21,608,1
1,4338,118,25,1240,1454,55,37,12,0,10,563,0
1,2029,70,18,628,650,49,31,11,0,4,375,1
1,2029,65,18,628,650,45,26,5,0,24,401,0
1,3881,116,25,1064,1257,54,37,11,0,30,580,0
1,5771,125,25,1784,2069,92,76,20,0,4,615,26
1,3879,124,25,1064,1256,86,68,11,0,14,609,17
1,4719,123,25,1384,1617,63,44,11,0,22,589,0
1,4763,126,25,1400,1635,93,80,12,0,10,584,1
1,2029,66,18,628,650,48,28,8,0,14,388,11
1,4590,122,25,1336,1562,67,48,8,0,14,598,1
1,4471,137,25,1288,1510,119,105,12,0,6,605,18
1,5311,127,25,1608,1868,91,78,13,0,14,614,22
1,2029,68,18,628,650,36,21,11,0,11,364,0
1,4002,120,25,1112,1310,60,45,12,0,12,598,1
1,4301,123,25,1224,1437,84,66,12,0,30,459,1
1,4049,124,25,1128,1328,96,81,19,1,17,627,20
1,4551,122,25,1320,1545,99,76,14,0,14,604,1
1,5223,122,25,1576,1833,67,48,13,0,14,614,0
1,4805,120,25,1416,1653,56,36,12,0,10,589,1
1,5477,124,25,1672,1940,90,75,11,0,6,598,2
1,5727,121,25,1768,2050,76,59,12,0,11,583,0
1,4175,126,25,1176,1345,95,82,18,0,16,601,1
1,5183,123,25,1560,1819,91,82,12,0,6,614,29
1,4257,126,25,1208,1419,92,76,12,0,8,580,0
1,3826,122,25,1045,1234,92,69,20,0,14,585,4
1,5307,124,25,1608,1868,87,69,28,0,15,594,3
1,5055,124,25,1512,1759,70,51,12,0,7,585,0
1,4718,125,25,1384,1616,83,70,16,0,21,527,2
1,3965,127,25,1096,1292,96,86,12,0,22,609,14
1,4424,123,25,1272,1490,58,41,18,0,19,602,3
