# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1415825,18425,6487,149756,251957,11982,3802,280,114,1447,16815,481
1,6635752,86741,11854,742163,1329796,83306,13480,258,123,1320,18333,446
1,2294911,11886,3092,215862,376637,18251,3385,257,88,364,14492,338
1,1437463,18453,6496,150478,259141,12355,3746,277,91,447,15640,575
1,2165988,10040,2447,205806,356088,17041,3230,212,100,438,14778,339
1,1172689,10085,3300,101502,183393,7890,3318,280,103,432,14884,471
1,6549297,86299,11720,732710,1319757,82495,13456,256,115,464,17459,446
1,6679648,87541,12221,747677,1356548,87381,13984,251,106,432,17947,505
1,2604561,21122,6612,271822,457068,23450,3896,227,120,395,17326,404
1,2375821,12265,3227,220246,387039,18472,3289,237,95,444,15568,315
1,2530339,19983,6218,264028,444298,22864,3939,210,127,1205,15819,416
1,2542503,20155,6264,265103,446517,22561,4049,222,130,831,15966,396
1,2342448,12280,3230,219296,383504,18485,3496,231,112,493,14483,335
1,6364948,78303,8744,689763,1279494,79969,13155,375,114,494,16623,393
1,2139847,10356,2512,202393,353834,17049,2973,228,101,327,13911,273
1,1430133,18616,6552,151180,251957,11657,3775,289,92,689,15014,494
1,2530337,19953,6209,264028,444298,22729,3926,222,91,391,15348,418
1,2618764,21329,6669,272897,459347,23131,3948,271,112,869,17000,405
1,2139846,10325,2510,202392,353834,16953,2970,231,94,363,13067,295
1,2342446,12253,3232,219296,383504,18740,3548,309,105,424,15963,336
1,2294914,11874,3092,215863,376639,18312,3396,223,125,947,15171,333
1,2548624,20009,6205,263735,448227,22508,3943,265,118,270,16199,389
1,6640511,86650,11833,743435,1346218,84418,13550,363,110,725,17453,433
1,6290275,77499,8542,681535,1268280,78354,12930,260,95,372,17125,390
1,1472650,19423,6854,156889,263144,12830,3841,259,114,970,16369,557
1,2560551,20156,6250,264559,450564,22635,3937,219,99,831,15541,406
1,1173549,10153,3335,102082,186126,7963,3275,249,104,383,14032,439
1,6658117,87733,12204,745909,1329210,83320,13492,247,105,532,18127,465
1,6410083,78794,8770,694787,1257128,79280,12874,254,102,470,16852,374
1,1424009,18543,6539,150817,250997,11963,3795,383,92,854,15099,505
1,1478021,19467,6879,157252,266678,12879,3886,260,119,1153,15508,539
1,6656375,87252,12183,745523,1326949,82509,13419,255,98,746,18453,473
1,1487244,19505,6882,157247,265065,12450,3830,272,119,682,15551,477
1,2288821,11826,3083,215765,377003,18395,3459,265,110,333,15348,389
1,1197563,10172,3327,102652,191053,8260,3379,299,122,412,14338,473
1,2604559,21131,6608,271822,457070,23502,3936,226,117,395,15197,383
1,6660679,87460,12161,745728,1336083,82180,13479,268,117,523,18909,429
1,6354901,78392,8645,690767,1259917,78241,12811,250,109,534,16470,366
1,1404758,18305,6467,149349,253664,11907,3768,258,100,458,14498,527
1,1478023,19473,6880,157252,265489,12053,3777,257,130,546,16362,571
1,2548386,20148,6258,265114,446117,22083,3981,233,112,1212,16014,358
1,6511481,85554,11650,726678,1359100,85025,13465,242,100,459,18229,516
1,1409771,18338,6481,149712,252316,11473,3719,256,118,452,15358,555
1,1494401,19672,6921,157961,266254,12990,3806,259,118,2291,15684,512
1,1473039,19370,6841,156172,265166,13610,3878,264,101,652,15364,519
1,2535109,20018,6216,264039,443966,22509,3916,227,141,521,16640,400
1,2311091,11857,3066,216012,381551,18164,3440,232,85,366,15343,316
1,1218190,10531,3474,105590,190791,8477,3444,260,113,598,15542,501
1,6579953,85864,11784,734680,1344757,84371,13276,254,97,495,18952,496
1,6290968,77282,8558,681751,1271927,79663,13078,258,124,3149,17249,352
1,1208212,10184,3337,102440,186328,7705,3058,265,108,455,14260,480
1,6764679,88550,12322,756887,1355220,84480,13503,282,130,483,18285,490
1,2618764,21320,6689,272897,459349,23445,3951,229,99,925,16113,410
1,1465497,19295,6836,156177,264331,12282,3740,249,127,533,15320,560
1,6681092,86747,11868,745811,1355007,83220,13581,246,96,513,18226,459
1,2535109,20037,6231,264039,443966,22585,3912,228,121,542,15873,406
1,1425548,18341,6466,149662,255614,12139,3706,275,96,514,14982,535
1,1472650,19406,6862,156889,263142,12800,3790,263,125,782,15360,570
1,6541019,85732,11749,732163,1322889,81861,13224,246,112,1086,17695,490
1,2139846,10305,2510,202392,353834,16905,2979,203,104,419,13872,300
1,1478023,19479,6886,157252,267867,13210,3829,241,105,1414,15570,526
1,1218192,10530,3474,105590,190791,8187,3323,255,107,506,14968,535
1,1465501,19355,6836,156179,263142,11959,3717,271,120,417,14635,551
1,6640954,86876,11851,743241,1318446,81688,13206,364,97,630,17616,445
1,1039819,8257,2651,91716,165040,7121,3232,250,125,345,14683,501
1,6632806,87070,12137,742764,1329806,81933,13592,361,101,466,17949,458
1,1404758,18289,6462,149349,251290,11824,3790,331,107,457,15798,562
1,1197563,10176,3327,102652,189864,8203,3335,253,101,636,14277,491
1,2560554,20126,6254,264560,450566,22590,4031,248,97,2366,15937,430
1,1465497,19289,6825,156177,263144,12848,3812,261,104,1091,16290,541
1,6377850,78092,8637,691518,1267255,78241,12735,254,95,360,17077,368
1,2375823,12239,3228,220246,387041,18498,3380,224,101,343,13670,341
1,6629635,86581,11846,741976,1346617,82811,13552,371,94,666,17572,511
1,1166398,10068,3304,101372,184937,8063,3281,256,120,299,14696,478
1,2342448,12254,3226,219296,383504,18834,3476,241,89,584,15696,318
1,1485176,19564,6903,157964,267869,13122,3866,271,122,573,15136,519
1,1422978,18490,6517,150468,251957,12066,3770,277,93,588,14832,525
1,1208210,10172,3338,102440,186328,8104,3161,318,120,463,13221,448
1,1054125,8450,2721,93140,162662,6844,3179,245,126,259,15574,524
1,2548623,19998,6207,263736,448226,22247,3528,238,116,1254,15506,421
1,1494397,19620,6918,157959,267443,12868,3881,267,94,646,15304,482
1,2325933,11857,3090,216532,379914,18393,3289,218,100,382,13646,281
1,2560552,20176,6262,264560,450564,22310,3988,234,117,410,16552,429
1,2560550,20124,6246,264558,450564,22640,4017,280,129,428,15590,423
1,6483508,79539,8867,702998,1283081,80114,13015,265,123,540,17006,385
1,2535109,20003,6219,264039,443966,22824,3939,245,122,1215,16828,428
1,1397605,18215,6431,148637,251286,12371,3725,244,120,421,14735,516
1,2332115,12224,3217,218926,383524,18341,3371,222,91,514,15470,296
1,2604561,21133,6613,271822,457068,22895,3874,238,133,631,15508,391
1,2165988,10040,2449,205806,356088,17026,3241,241,102,300,15241,334
1,1211037,10438,3443,104878,190791,8082,3319,250,95,443,15985,485
1,2597187,21204,6627,271673,457390,23339,3939,223,122,2153,15966,416
1,2548622,19976,6205,263735,448226,22347,3954,233,122,516,16067,389
1,2618766,21335,6671,272897,459347,22980,3916,239,127,1328,16124,355
1,2342446,12272,3233,219296,383504,18517,3484,234,133,338,15576,310
1,1411911,18393,6491,150061,252475,11815,3712,273,104,4057,15177,514
1,6571136,86069,11760,735615,1333837,81972,13480,305,113,554,17672,444
1,6766925,88350,12335,757482,1338296,83940,13737,389,89,599,17952,447
1,6719722,88021,12242,752329,1342682,82352,13713,249,98,697,17618,465
1,1021419,8544,2726,88703,165951,7118,3060,247,117,351,13820,492
1,1416854,18429,6495,150105,250995,12184,3729,279,118,638,15444,536
1,2542503,20145,6259,265105,446517,22607,3992,234,134,415,15247,401
1,2325933,11876,3097,216532,379914,18496,3334,263,91,424,13788,361
1,1186996,10330,3372,102927,184580,8351,3295,263,107,420,14974,453
1,2530338,19987,6213,264029,444298,22611,3962,228,92,724,15669,385
1,2548623,19999,6203,263734,448226,21832,3873,243,102,433,15502,376
1,2342448,12255,3229,219296,383504,18767,3612,237,109,562,14610,311
