# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9310,194,64,1909,2807,252,55,7,16,30,843,10
1,9287,193,65,1908,2805,259,62,7,16,28,848,7
1,9245,193,64,1907,2802,245,56,3,8,33,865,5
1,9158,191,64,1907,2796,338,100,9,22,37,846,1
1,9247,191,64,1907,2801,269,64,8,15,69,986,7
1,9182,190,64,1908,2798,241,38,4,16,41,845,0
1,9239,193,64,1906,2801,247,58,7,21,62,968,2
1,9113,192,64,1908,2794,245,62,7,16,45,848,1
1,9133,191,64,1908,2794,246,64,7,8,64,984,0
1,9241,194,65,1909,2802,247,60,7,7,37,877,4
1,9229,193,65,1907,2800,265,63,7,24,44,858,9
1,9247,195,65,1907,2802,273,67,7,21,16,914,3
1,9241,193,64,1909,2802,251,60,12,16,39,854,6
1,9160,193,64,1907,2795,269,89,10,21,47,1056,0
1,9152,190,64,1906,2795,246,65,7,21,41,855,0
1,9272,194,64,1909,2803,310,80,7,8,50,981,2
1,9166,193,64,1908,2796,243,67,10,17,30,924,1
1,9302,195,65,1908,2807,268,58,7,16,42,871,11
1,9166,191,64,1908,2796,253,63,7,8,66,926,0
1,9158,187,64,1907,2796,235,43,7,8,48,845,0
1,9239,204,65,1906,2801,342,129,7,15,40,961,5
1,9182,192,64,1908,2798,253,65,14,9,42,894,0
1,9302,193,65,1908,2807,251,56,7,16,38,882,13
1,9271,196,64,1908,2803,281,64,7,8,74,988,8
1,9133,190,64,1908,2794,234,61,7,8,64,932,0
1,9302,192,65,1908,2806,261,64,7,7,42,910,6
1,9247,192,64,1907,2801,264,63,3,7,39,751,6
1,9121,186,64,1909,2795,222,39,11,16,48,1062,1
1,9182,191,64,1908,2798,237,58,7,16,36,865,0
1,9182,191,64,1908,2798,247,64,7,16,43,827,0
1,9133,191,65,1908,2794,287,85,21,22,50,1010,2
1,9127,190,64,1907,2793,244,61,7,21,76,1043,0
1,9247,194,64,1907,2800,250,57,10,20,54,901,10
1,9119,189,64,1906,2793,234,41,7,21,48,869,0
1,9158,190,64,1907,2796,246,67,7,8,56,850,0
1,9302,195,65,1908,2807,278,60,3,7,42,862,12
1,9271,193,64,1908,2803,286,67,7,8,34,846,5
1,9239,192,65,1906,2801,264,63,3,21,45,878,5
1,9113,189,64,1908,2794,239,57,7,30,55,872,0
1,9107,195,64,1907,2793,230,65,7,8,47,855,0
1,9302,196,64,1908,2806,253,63,7,30,37,863,5
1,9109,193,64,1907,2792,246,65,7,21,42,953,0
1,9190,193,64,1909,2798,245,64,7,16,36,940,0
1,9230,190,64,1908,2800,254,56,7,21,60,960,2
1,9271,192,64,1908,2803,289,78,7,8,65,1086,6
1,9190,189,64,1909,2798,248,62,27,16,74,907,0
1,9164,190,64,1908,2797,245,63,37,18,47,860,0
1,9241,192,64,1909,2802,264,59,7,16,39,856,5
1,9289,194,65,1908,2804,271,61,7,8,37,831,5
1,9182,187,64,1908,2798,283,71,7,16,41,865,1
1,9239,191,64,1906,2801,294,83,7,21,40,879,3
1,9241,192,64,1909,2802,251,58,7,16,37,860,8
1,9113,191,64,1908,2794,231,61,7,16,42,844,0
1,9190,191,64,1909,2798,236,45,38,16,93,889,0
1,9229,189,64,1907,2800,268,58,7,21,52,827,4
1,9127,188,64,1907,2793,227,37,7,21,76,975,1
1,9172,187,64,1909,2797,239,45,7,16,32,916,1
1,9158,192,64,1907,2796,246,57,7,8,43,844,0
1,9119,188,64,1906,2793,225,46,12,21,50,856,1
1,9310,191,64,1909,2807,268,57,38,7,37,867,12
1,9279,189,64,1907,2803,263,63,11,21,43,876,0
1,9239,192,64,1906,2801,259,64,7,23,74,935,6
1,9160,190,64,1907,2795,246,63,21,21,56,1033,0
1,9119,187,64,1906,2793,237,45,7,21,52,861,0
1,9253,194,64,1908,2802,257,82,3,7,37,874,3
1,9247,195,65,1907,2801,277,69,7,21,38,881,6
1,9253,190,64,1908,2802,270,71,3,7,45,845,4
1,9310,192,64,1909,2806,265,59,13,16,45,879,6
1,9133,189,64,1908,2794,281,79,29,12,25,1001,0
1,9247,192,64,1907,2801,323,72,7,21,40,851,5
1,9190,191,64,1909,2798,239,63,37,12,61,969,0
1,9239,191,64,1906,2801,262,59,14,21,37,867,5
1,9221,189,64,1906,2800,262,61,7,21,30,830,4
1,9182,186,64,1908,2798,320,66,11,16,22,846,0
1,9295,196,65,1909,2805,328,86,3,7,41,868,6
1,9125,191,64,1907,2794,225,37,29,13,30,856,0
1,9229,197,64,1907,2800,292,93,7,21,35,840,8
1,9107,188,64,1907,2793,214,33,10,15,37,851,0
1,9295,188,65,1909,2805,345,78,10,14,79,954,3
1,9253,191,64,1908,2802,253,59,6,7,44,870,5
1,9279,195,65,1907,2803,261,56,3,21,49,840,4
1,9247,197,65,1907,2801,259,75,27,19,49,849,4
1,9121,196,64,1909,2794,277,95,6,16,35,970,0
1,9253,191,64,1908,2802,258,60,6,8,40,867,7
1,9113,187,64,1908,2794,241,48,7,16,46,955,0
1,9127,190,64,1907,2793,234,38,14,12,55,740,0
1,9107,190,64,1907,2793,240,61,8,8,44,951,0
1,9119,189,64,1906,2793,239,57,29,25,42,838,0
1,9241,192,64,1909,2802,268,56,7,16,39,879,5
1,9121,188,64,1909,2795,262,73,10,12,30,891,0
1,9281,194,65,1907,2804,263,61,7,8,48,836,2
1,9295,191,64,1909,2805,271,65,7,16,40,867,5
