# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,31816,646,201,6669,9763,1173,451,33,35,138,3054,2
1,31889,655,201,6691,9745,911,339,26,22,140,3093,1
1,32208,658,201,6717,9811,991,386,20,22,120,3236,25
1,31875,663,201,6691,9765,808,346,16,30,175,3201,9
1,32147,683,201,6710,9785,847,353,62,30,105,3079,41
1,32144,679,201,6712,9784,843,345,24,21,140,3001,24
1,31865,645,201,6674,9760,729,224,26,30,187,3388,4
1,31869,640,201,6684,9758,1070,368,26,30,137,3355,2
1,31840,671,201,6680,9743,821,375,26,30,115,3150,0
1,31835,673,203,6672,9737,869,431,20,35,116,3159,2
1,32186,654,201,6721,9804,1088,429,27,35,99,3109,36
1,31846,654,201,6680,9762,748,254,27,35,120,3090,3
1,32109,678,202,6706,9778,843,359,9,35,105,3077,19
1,32216,685,201,6718,9812,941,404,19,22,146,3145,16
1,31878,669,202,6692,9744,828,394,91,38,169,2984,1
1,31834,649,201,6673,9739,1104,371,29,42,135,2989,3
1,32153,681,201,6704,9782,833,356,18,30,142,3137,64
1,31862,669,201,6682,9757,834,398,35,35,149,3113,3
1,32117,677,201,6707,9778,877,366,17,35,163,3203,20
1,32147,682,202,6710,9783,854,362,19,35,165,3358,28
1,31851,645,201,6679,9743,1045,349,26,35,107,3139,1
1,31819,677,201,6671,9737,874,402,63,41,149,3060,2
1,32147,679,201,6718,9778,820,334,19,35,155,3072,33
1,32150,652,201,6712,9784,1086,419,55,30,152,3150,24
1,32193,678,201,6732,9783,824,347,20,21,131,2995,24
1,32189,679,201,6722,9786,859,362,58,46,152,3119,30
1,32109,670,201,6702,9803,952,428,19,30,149,3022,21
1,32147,672,201,6710,9784,998,462,57,34,143,3104,35
1,32204,685,202,6731,9803,862,376,60,30,140,3086,37
1,32155,670,202,6711,9783,986,425,19,35,147,3109,27
1,32155,683,203,6711,9784,862,381,40,33,145,3158,24
1,31857,653,201,6674,9740,988,374,26,30,144,3065,2
1,31792,653,201,6661,9757,954,316,26,35,134,3001,2
1,32153,688,202,6704,9780,862,364,19,30,142,3101,28
1,32161,684,201,6705,9780,841,357,9,21,138,2979,24
1,32161,684,201,6705,9782,847,351,24,30,138,3188,67
1,31813,663,201,6675,9738,817,381,59,42,154,3101,3
1,31851,669,201,6687,9760,828,403,33,22,152,3087,1
1,31789,666,201,6667,9780,1008,462,28,22,112,3058,6
1,32153,683,201,6704,9802,1020,466,18,30,147,3043,66
1,32216,655,201,6718,9791,994,400,20,22,209,2935,25
1,31859,671,201,6680,9743,853,408,57,37,259,2949,5
1,31822,666,201,6663,9740,927,430,57,30,136,3090,0
1,32111,677,201,6695,9779,851,361,19,21,240,3090,40
1,32093,676,201,6699,9780,834,349,50,22,135,3010,32
1,32141,680,202,6705,9779,840,360,27,19,185,2840,25
1,32120,687,201,6701,9783,924,424,9,32,142,3136,26
1,32128,678,201,6709,9800,860,378,19,22,140,3032,30
1,31851,653,201,6679,9762,728,207,37,30,180,3325,4
1,32147,681,201,6718,9780,908,406,9,22,114,3014,17
1,31835,668,201,6672,9757,832,394,38,34,203,3457,1
1,31870,663,201,6691,9743,806,386,66,38,138,3090,3
1,32146,679,202,6705,9780,865,371,82,35,139,3117,29
1,31821,671,201,6676,9760,814,379,62,22,156,3068,8
1,32161,689,201,6705,9782,809,343,19,21,145,3020,64
1,31840,665,201,6680,9765,806,374,56,35,140,3030,4
1,31840,661,201,6680,9743,738,260,55,30,142,3006,2
1,31840,647,201,6680,9743,1128,426,38,35,159,3061,2
1,32147,689,202,6710,9783,911,398,59,42,185,3247,45
1,32120,681,201,6708,9800,848,375,51,19,123,3033,12
1,31805,672,201,6670,9743,834,406,26,30,140,3057,2
1,32155,680,202,6711,9783,831,336,19,35,145,3060,29
1,31824,669,201,6678,9742,812,399,61,22,192,3167,1
1,31830,673,201,6664,9739,838,391,31,30,160,3068,3
1,31884,663,201,6683,9741,1041,457,53,39,156,3211,1
1,31884,650,201,6683,9740,1083,421,20,30,128,3053,2
1,32166,682,201,6713,9805,841,371,17,22,154,2956,19
1,31862,664,201,6681,9745,814,379,38,28,120,3132,2
1,32114,677,201,6702,9777,874,364,19,35,119,3059,29
1,32193,674,201,6723,9785,850,360,18,21,151,3030,22
1,32093,676,201,6699,9780,866,368,19,22,156,2992,14
1,32112,681,201,6700,9804,853,369,71,34,106,3090,31
1,31865,667,201,6674,9740,828,386,52,46,215,2776,1
1,32171,683,201,6716,9799,855,363,26,21,146,3060,15
1,31813,666,201,6675,9778,839,393,16,35,155,3095,2
1,32106,687,201,6695,9779,860,370,35,21,157,3028,21
1,31866,648,201,6683,9738,734,224,65,28,154,3051,2
1,31865,643,201,6683,9757,748,234,30,35,126,3210,0
1,31889,672,201,6691,9745,852,391,26,22,148,3095,3
1,32128,682,201,6709,9800,845,360,19,22,152,3209,13
1,32109,678,201,6702,9783,826,348,26,34,150,2967,20
1,31840,657,201,6680,9762,1008,471,57,30,139,3003,7
1,32130,683,202,6703,9777,833,346,68,37,143,3068,27
1,32147,686,202,6710,9783,871,391,32,36,113,3207,36
1,31865,641,201,6674,9740,752,239,26,30,132,3244,3
1,31786,645,202,6666,9758,1127,440,26,35,112,3170,3
1,32141,682,202,6705,9779,839,360,43,26,152,3228,14
1,32109,676,202,6706,9778,850,361,9,35,127,3046,24
1,31889,644,201,6691,9743,1034,344,26,35,215,3303,3
1,32128,682,201,6709,9780,840,354,13,22,150,3048,19
1,31857,655,201,6673,9740,874,330,59,40,151,3096,5
1,32103,682,202,6694,9799,858,366,53,29,103,3070,38
1,31862,658,201,6691,9742,791,336,57,32,151,3089,5
1,32121,680,201,6702,9783,866,371,28,21,139,3126,33
1,31827,669,201,6671,9745,814,381,26,22,133,3052,0
1,32130,664,201,6703,9777,1125,412,19,35,147,3067,23
1,32137,688,202,6712,9783,948,436,9,30,147,3478,22
1,32174,684,201,6716,9801,823,348,39,27,218,3216,31
1,31824,649,202,6677,9740,1073,420,26,29,153,3085,0
1,31892,662,201,6692,9745,823,381,65,18,142,3013,1
1,32188,687,201,6715,9782,837,345,18,21,167,3085,66
1,32130,686,202,6703,9777,827,333,19,32,155,3126,16
1,31824,643,201,6670,9783,1006,383,26,35,120,3215,3
1,31870,645,201,6682,9745,1029,408,26,22,207,3316,1
1,32136,677,201,6711,9783,838,369,13,21,100,3044,26
1,31840,664,201,6680,9743,809,373,26,30,130,3164,1
1,32166,687,202,6722,9803,830,362,18,21,135,3084,20
1,31831,657,201,6673,9739,1038,404,62,29,141,3146,3
1,31827,649,201,6671,9737,727,212,26,35,148,3113,1
1,32166,678,201,6713,9805,832,341,8,21,143,3045,21
1,31851,654,203,6679,9762,1043,338,38,33,110,3047,0
1,31848,667,201,6681,9743,825,388,26,30,177,3255,1
1,32152,688,201,6713,9797,853,366,19,35,120,3068,15
1,31839,668,201,6673,9759,844,391,37,14,124,3067,3
1,32173,684,201,6707,9791,879,411,21,24,154,3258,30
1,31840,660,201,6680,9742,818,347,26,30,147,3108,0
1,32160,655,201,6714,9799,1004,394,18,22,141,3018,27
1,31867,649,201,6690,9743,718,218,26,44,101,3196,0
1,32210,681,202,6725,9782,861,365,19,30,107,3048,64
1,31847,681,201,6674,9739,846,415,68,30,190,3059,2
1,31804,671,201,6663,9759,838,394,56,30,126,3038,6
1,32168,674,201,6715,9779,828,326,19,21,127,3043,27
1,32166,676,202,6713,9785,827,365,9,21,146,2969,20
1,31889,659,201,6691,9763,931,345,26,35,229,3091,0
1,31827,656,201,6671,9765,1043,423,26,22,141,3144,0
1,31854,660,201,6681,9744,965,354,26,22,139,2992,0
1,32117,678,202,6707,9798,824,341,9,35,130,3040,11
1,31830,664,201,6664,9740,772,282,26,30,156,3094,4
1,31840,669,201,6685,9738,826,380,24,36,123,3028,3
1,31889,657,201,6691,9745,751,234,62,30,133,3024,0
1,31862,639,201,6681,9764,952,349,61,33,146,3162,0
1,32182,683,201,6721,9784,848,362,65,30,178,3304,30
1,32180,679,201,6714,9802,831,353,20,30,113,3068,63
1,31860,666,201,6675,9759,827,377,39,31,172,3091,4
1,32098,682,201,6694,9820,825,360,26,22,136,2962,23
1,31792,664,201,6661,9736,987,443,39,45,127,3037,0
1,31866,659,201,6683,9739,886,328,26,30,155,3109,0
1,31840,650,201,6680,9743,729,241,67,34,124,3028,6
1,31832,669,201,6678,9760,961,462,59,22,179,3135,1
1,31824,647,201,6677,9739,725,216,42,46,134,3079,0
1,32185,680,201,6722,9783,839,351,27,21,129,3057,37
1,31804,666,201,6663,9739,1105,496,54,32,133,3047,3
1,32167,689,201,6712,9804,1011,469,41,35,160,3036,43
1,31805,647,201,6670,9743,939,332,20,30,157,3062,3
1,31786,666,201,6666,9778,815,390,34,35,175,3285,0
1,32126,684,201,6695,9781,840,349,19,44,143,2974,12
1,32161,689,201,6705,9821,845,362,25,21,133,3015,26
1,31869,645,201,6684,9759,1074,392,54,32,150,3012,5
1,32244,661,201,6729,9791,1052,439,32,20,166,3213,14
1,32216,655,201,6718,9793,1011,369,35,22,166,3143,49
1,31835,659,201,6681,9745,826,310,26,30,110,3101,9
1,32144,674,201,6712,9806,811,331,60,39,155,3037,23
1,32133,668,202,6704,9799,1004,429,58,22,131,3071,27
1,32126,680,201,6695,9782,841,361,18,30,156,3120,65
1,32144,684,202,6712,9783,833,372,76,25,140,3055,21
1,32144,678,202,6712,9783,849,346,77,35,150,3044,30
1,32167,668,201,6712,9784,884,372,46,36,126,3085,19
1,31821,661,201,6676,9758,806,372,26,35,148,3117,4
1,31839,649,201,6673,9739,766,221,26,30,138,2964,2
1,31827,656,201,6671,9737,733,229,25,35,131,3055,1
1,32095,675,201,6693,9777,887,390,13,35,163,3015,27
1,31846,641,202,6680,9762,1042,359,39,27,134,3101,1
1,32166,687,201,6713,9805,852,361,19,17,150,3084,24
1,31851,665,201,6679,9762,838,404,39,34,125,2986,1
1,31778,653,202,6665,9758,1131,445,60,44,160,3338,3
1,32193,680,201,6723,9805,839,369,82,36,162,2999,22
1,32138,680,202,6704,9780,897,412,67,39,103,3139,26
1,31821,665,201,6676,9758,807,375,25,35,224,3227,4
1,31897,673,201,6692,9745,819,378,46,20,183,3334,2
1,31834,666,201,6673,9760,982,440,78,30,124,3062,1
1,32175,665,201,6721,9802,1078,462,63,35,112,3359,29
1,31827,655,201,6671,9744,774,249,25,22,153,3103,1
1,32155,682,201,6719,9800,857,379,76,31,155,3118,18
1,31861,678,202,6683,9739,976,470,51,39,130,3095,2
1,31884,674,201,6683,9760,874,425,38,26,123,3081,0
1,32123,677,202,6702,9805,826,350,13,22,151,3063,23
1,32194,679,201,6722,9787,911,419,81,35,169,3135,35
1,32147,663,201,6710,9783,1041,399,19,32,127,3070,26
1,31897,671,201,6701,9763,829,391,23,30,152,3079,0
1,32109,677,201,6702,9803,842,360,18,30,141,3090,20
1,32095,683,201,6693,9780,842,345,53,30,158,2957,30
1,31835,678,202,6681,9743,925,448,26,30,129,3019,4
1,32157,678,202,6713,9797,954,423,19,35,143,3026,23
1,32167,656,201,6712,9784,1100,462,25,35,213,3204,22
1,31835,665,202,6672,9737,1023,472,38,60,160,3155,2
1,31835,655,201,6681,9743,913,314,74,34,159,3198,2
