# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1637,44,12,499,537,40,23,5,0,5,237,1,5518,124,25,1672,1961,70,51,29,1,8,622,4,2765,76,24,892,906,61,30,8,0,6,368,2
1,1660,45,12,499,544,61,39,5,0,8,231,0,2042,66,18,627,656,45,26,11,1,14,377,0,2788,76,24,892,913,81,45,8,0,8,365,0
1,1660,153,27,499,544,184,154,5,0,9,255,59,2042,67,18,627,656,57,35,11,1,16,373,15,2788,185,39,892,913,203,160,8,0,14,417,62
1,1637,48,12,499,537,78,62,5,0,1,234,0,5464,124,25,1653,1942,91,73,13,0,7,624,0,2765,79,25,892,906,98,70,8,0,2,358,0
1,1643,45,12,500,538,36,16,5,0,4,218,1,5375,123,25,1621,1907,58,42,11,1,4,642,0,2771,78,24,893,907,58,25,8,0,7,356,1
1,1639,47,12,500,538,35,15,5,0,2,249,0,4873,119,25,1429,1690,53,37,12,1,9,656,0,2767,349,48,893,907,255,203,8,0,2,377,0
1,1639,49,12,500,538,70,50,5,0,1,223,1,4034,127,26,1109,1331,94,77,12,1,5,620,3,2767,80,24,893,907,89,57,8,0,2,343,1
1,1633,51,12,499,537,65,48,5,0,6,243,58,4493,132,25,1285,1533,95,83,21,0,8,623,35,2761,85,24,892,906,86,56,8,0,8,374,60
1,1637,44,12,499,537,37,18,5,0,2,237,1,5422,121,25,1637,1925,78,61,21,1,6,606,0,2765,75,24,892,906,59,26,8,0,2,368,1
1,1666,45,12,500,545,49,26,5,0,1,254,0,2042,66,18,627,656,45,25,12,1,2,426,0,2794,79,24,893,914,70,35,8,0,2,385,0
1,1660,45,12,499,544,61,38,5,0,8,235,1,2042,66,18,627,656,40,23,6,0,14,315,1,2788,79,24,892,913,80,45,8,0,12,366,1
1,1639,52,12,500,538,67,53,5,0,3,250,53,4202,132,25,1173,1403,102,89,20,1,9,641,27,2767,83,24,893,907,89,62,8,0,3,390,57
1,1637,49,12,499,537,70,53,5,0,1,266,1,5758,124,25,1765,2070,88,76,12,1,9,649,0,2765,80,24,892,906,90,60,8,0,1,401,1
1,1637,46,12,499,537,35,15,5,0,1,237,2,5501,123,25,1669,1962,64,46,12,1,6,621,1,2765,80,24,892,906,56,23,8,0,2,371,2
1,1660,53,12,499,544,72,57,5,0,1,244,0,2042,67,18,627,656,48,30,6,1,5,378,0,2788,83,24,892,913,91,63,8,0,2,370,0
1,1660,49,12,499,544,74,55,5,0,2,242,61,2042,67,18,627,656,52,35,7,0,2,395,12,2788,82,24,892,913,96,63,8,0,4,371,62
1,1633,45,12,499,537,78,59,5,0,0,230,0,4456,121,25,1269,1514,98,80,12,0,6,627,0,2761,77,24,892,906,101,68,8,0,0,361,0
1,1625,44,12,493,530,46,23,5,0,8,231,0,2042,65,18,627,656,44,24,5,1,10,364,2,2753,76,24,886,899,67,31,8,0,10,375,0
1,1643,49,12,500,538,66,47,3,0,13,251,1,5714,131,26,1749,2052,85,72,12,1,11,620,1,2771,80,24,893,907,87,55,6,0,14,389,3
1,1637,46,12,499,537,78,60,5,0,4,257,0,5756,122,25,1765,2070,88,70,20,3,7,630,1,2765,77,24,892,906,99,69,8,0,5,385,0
1,1643,51,12,500,538,66,50,5,0,3,224,51,5548,127,25,1685,1978,97,86,12,0,10,661,36,2771,85,24,893,907,86,58,8,0,3,356,52
1,1633,45,12,499,537,77,59,5,0,4,260,0,4831,123,27,1413,1673,92,80,12,0,5,615,0,2761,76,24,892,906,98,67,8,0,4,395,0
1,1643,45,12,500,538,44,25,5,0,6,247,1,5714,123,25,1749,2050,71,58,12,1,10,669,0,2771,77,24,893,907,64,33,8,0,7,377,2
1,1666,44,12,500,545,39,19,5,0,1,238,0,2042,64,18,627,656,40,23,11,0,6,391,0,2794,77,24,893,914,61,27,8,0,1,364,0
1,1660,45,12,499,544,50,29,5,0,3,243,0,2042,65,18,627,656,36,20,7,1,2,369,0,2788,76,24,892,913,71,39,8,0,3,369,0
1,1660,44,12,499,544,34,13,5,0,3,250,0,2042,64,18,627,656,34,18,11,0,3,391,0,2788,76,24,892,913,55,21,8,0,4,383,0
1,1637,45,12,499,537,33,15,5,0,3,234,0,5125,124,25,1525,1799,77,58,12,1,5,601,1,2765,76,24,892,906,54,21,8,0,5,354,0
1,1625,49,12,493,530,75,59,5,0,7,226,63,2042,68,18,627,656,54,36,12,1,12,301,10,2753,81,24,886,899,94,66,8,0,12,361,66
1,1633,52,12,499,537,66,50,5,0,3,242,71,4664,130,25,1349,1602,95,86,13,0,9,661,34,2761,84,24,892,906,85,58,8,0,4,379,74
1,1625,44,12,493,530,51,29,5,0,0,258,0,2042,69,19,627,656,46,30,10,1,2,412,0,2753,77,24,886,899,71,38,8,0,0,396,0
1,1639,44,12,500,538,35,15,5,0,2,258,0,4040,118,25,1109,1331,58,36,20,1,5,629,1,2767,78,24,893,907,57,23,8,0,3,379,0
1,1633,47,12,499,537,31,11,5,0,1,243,0,3991,121,25,1093,1314,62,43,19,1,8,599,1,2761,80,24,892,906,51,18,8,0,2,366,1
1,1660,50,12,499,544,84,65,6,0,15,232,66,2042,67,18,627,656,52,33,12,0,19,385,14,2788,82,24,892,913,106,73,9,0,24,375,68
1,1633,50,12,499,537,68,50,5,0,6,250,65,4832,126,25,1413,1673,108,93,13,0,5,655,41,2761,82,24,892,906,88,59,8,0,9,384,67
1,1625,44,12,493,530,54,32,5,0,3,235,2,2042,66,18,627,656,46,28,6,0,1,393,0,2753,75,24,886,899,74,40,8,0,4,368,2
1,1637,50,12,499,537,68,50,5,0,5,246,1,5839,125,25,1797,2106,96,80,13,1,3,640,1,2765,81,24,892,906,87,57,8,0,6,379,2
1,1637,45,12,499,537,37,18,5,0,2,247,0,5294,122,25,1589,1871,60,42,11,0,8,611,1,2765,79,24,892,906,58,25,8,0,3,379,0
1,1643,51,12,500,538,71,56,5,0,1,239,58,5546,122,25,1685,1984,98,82,13,0,8,649,42,2771,84,24,893,907,92,65,8,0,1,379,59
1,1639,51,12,500,538,64,50,8,0,4,240,39,4219,127,25,1176,1408,99,85,21,0,11,672,25,2767,83,24,893,907,84,58,11,0,4,370,42
1,1660,46,12,499,544,56,36,5,0,7,258,0,2042,64,19,627,656,42,24,10,1,9,383,0,2788,79,24,892,913,77,43,8,0,11,403,0
1,1637,48,12,499,537,34,16,5,0,2,247,0,5587,120,25,1701,1997,60,44,12,1,2,605,0,2765,80,24,892,906,55,24,8,0,2,372,0
1,1633,48,12,499,537,46,27,5,0,0,250,1,4117,127,25,1141,1368,75,56,12,1,3,661,1,2761,80,24,892,906,66,34,8,0,0,376,2
1,1639,45,12,500,538,41,23,5,0,3,260,1,3857,119,25,1042,1255,62,42,13,0,3,640,0,2767,78,24,893,907,61,31,8,0,4,389,1
1,1639,50,12,500,538,70,51,5,0,2,256,3,4033,125,25,1109,1330,96,79,12,1,4,653,1,2767,81,24,893,907,90,58,8,0,3,387,3
1,1660,42,12,499,544,39,19,3,0,2,254,2,2042,64,18,627,656,34,19,8,1,7,402,1,2788,76,24,892,913,63,31,6,0,3,395,3
1,1633,51,12,499,537,66,48,9,0,2,241,59,3908,129,25,1061,1278,101,87,20,0,9,625,14,2761,85,24,892,906,87,57,12,0,2,389,63
1,1639,46,12,500,538,38,19,5,0,1,248,0,4372,121,25,1237,1477,54,36,19,2,7,592,0,2767,79,24,893,907,58,28,8,0,2,367,0
1,1625,44,13,493,530,78,58,5,0,9,243,58,2042,69,18,627,656,55,38,7,0,13,412,14,2753,80,25,886,899,101,68,8,0,12,394,61
1,1633,44,12,499,537,34,13,5,0,9,234,0,4496,118,25,1285,1529,53,36,17,1,15,593,1,2761,78,24,892,906,53,20,8,0,16,373,0
1,1643,50,12,500,538,68,52,5,0,2,228,67,5711,134,25,1749,2054,99,86,21,1,6,640,42,2771,81,24,893,907,87,58,8,0,3,365,70
