# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,31824,655,201,6670,9742,711,216,72,47,179,3073,3
1,32167,656,201,6712,9785,1056,380,53,37,225,3385,38
1,31865,663,203,6674,9740,1006,438,26,30,192,3165,1
1,31840,668,201,6680,9762,860,403,15,30,132,3023,3
1,32176,685,201,6716,9780,881,390,18,29,135,3028,29
1,32120,682,202,6709,9780,835,370,9,22,157,3037,27
1,32163,681,201,6721,9783,853,375,17,30,112,3028,26
1,31840,649,201,6680,9762,741,230,32,24,152,3263,0
1,32162,686,201,6706,9780,849,355,25,30,147,3287,32
1,31824,659,201,6670,9743,930,421,58,36,121,3134,4
1,32136,685,202,6716,9779,823,339,52,35,150,3064,18
1,31805,655,201,6670,9743,766,289,57,30,151,3117,2
1,31778,674,202,6665,9738,863,397,26,35,120,3080,4
1,32158,677,202,6712,9786,843,367,16,21,116,3130,32
1,32216,681,201,6718,9794,857,363,85,28,166,3171,17
1,32117,670,201,6707,9778,1048,465,19,35,152,3099,16
1,31870,663,201,6691,9743,806,386,66,38,138,3090,3
1,31822,648,201,6663,9760,1052,353,43,30,129,3014,7
1,31857,674,201,6673,9740,933,448,60,38,189,3190,6
1,31859,675,201,6680,9743,896,452,26,35,138,3146,1
1,31840,665,201,6680,9743,937,427,26,30,127,2994,2
1,32147,684,202,6710,9783,843,365,95,44,115,3144,25
1,31840,667,201,6680,9763,818,376,63,21,130,3021,1
1,32118,652,201,6694,9783,1001,411,19,30,138,3017,73
1,31887,679,201,6684,9780,888,428,76,32,129,2992,1
1,31857,665,201,6682,9757,824,394,42,23,144,3055,4
1,32120,683,201,6708,9781,832,358,29,19,126,3063,20
1,31849,653,201,6673,9740,753,269,27,30,134,2991,5
1,32120,674,201,6709,9780,919,415,13,22,119,3184,26
1,31856,655,201,6684,9738,747,236,50,29,152,3061,0
1,31848,643,201,6681,9742,972,348,59,39,175,3083,2
1,31824,651,201,6677,9739,1074,413,38,24,148,3046,0
1,32156,655,201,6712,9803,1063,379,58,32,165,3287,36
1,31840,666,201,6680,9763,804,384,26,30,126,3087,2
1,32162,687,202,6713,9785,990,440,69,37,119,3160,36
1,32120,685,202,6701,9783,850,366,51,26,134,3157,29
1,32098,679,201,6694,9779,827,344,16,22,139,3053,13
1,31887,652,201,6684,9760,1054,420,26,30,120,3079,2
1,32180,681,201,6714,9780,820,335,9,21,114,3000,27
1,32155,664,201,6711,9784,946,400,43,45,123,3268,34
1,31797,659,201,6668,9740,773,272,65,39,192,3199,2
1,32111,678,202,6695,9779,873,373,26,30,150,3094,39
1,31859,665,201,6688,9740,802,376,26,22,149,3186,0
1,32157,657,201,6713,9777,1134,410,19,35,152,3059,16
1,31824,685,201,6677,9740,910,427,26,22,138,2960,0
1,31827,665,201,6671,9756,825,372,25,35,142,3035,0
1,31886,652,201,6690,9763,761,233,26,35,149,3151,1
1,31830,668,201,6664,9740,825,384,47,37,198,3357,1
1,32161,687,201,6705,9800,865,368,9,30,158,3014,15
1,32177,685,202,6729,9780,843,369,9,22,139,3050,24
1,31865,688,201,6674,9740,895,442,16,44,188,3525,3
1,31819,675,201,6671,9737,974,464,32,37,132,3025,0
1,31857,666,201,6673,9760,813,376,26,30,119,3113,2
1,32118,678,201,6694,9782,798,340,15,21,123,3104,65
1,32194,653,201,6722,9784,1029,381,25,35,221,3325,31
1,32208,685,201,6717,9792,981,443,61,16,163,3264,38
1,32155,675,201,6719,9780,826,338,9,22,144,3026,22
1,32141,682,201,6705,9779,848,353,59,24,156,3012,23
1,31799,665,201,6663,9739,884,420,40,19,142,3033,2
1,32155,677,201,6711,9784,851,370,29,36,155,3079,23
1,32183,687,202,6715,9782,823,360,18,30,117,3036,65
1,32141,679,202,6705,9819,833,357,19,21,124,2976,23
1,32185,684,201,6722,9783,847,359,72,59,152,3022,35
1,31842,668,201,6674,9738,821,380,52,26,125,3142,1
1,32174,677,201,6720,9783,963,423,28,21,113,3028,34
1,32187,678,201,6724,9777,830,343,12,35,174,3118,20
1,31857,662,201,6673,9760,1060,455,33,30,134,2999,4
