# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,2042,65,18,627,656,37,23,12,1,12,301,1
1,5042,125,25,1493,1763,94,77,12,1,7,641,1
1,5464,119,25,1653,1944,63,45,13,1,4,638,2
1,4874,122,25,1429,1692,63,45,12,1,6,613,0
1,4706,121,25,1365,1619,63,47,22,0,29,492,0
1,4831,139,25,1413,1672,129,114,12,0,18,705,42
1,4205,122,25,1173,1402,64,45,13,1,6,616,2
1,4964,121,25,1461,1728,57,37,12,0,16,614,1
1,2042,68,18,627,656,39,24,6,0,4,395,0
1,3947,121,25,1077,1296,56,38,13,1,9,664,0
1,4582,120,25,1317,1565,73,54,12,1,7,638,1
1,3859,127,25,1042,1255,97,85,12,0,2,626,14
1,3992,120,25,1093,1313,61,44,29,1,13,630,1
1,5548,122,25,1685,1978,68,51,12,0,5,598,0
1,3952,127,25,1077,1295,94,78,13,0,7,642,1
1,2042,64,19,627,656,37,20,10,1,11,305,0
1,4174,118,25,1160,1385,55,37,12,1,7,656,1
1,4157,119,25,1157,1384,74,56,12,1,16,496,1
1,4955,122,25,1461,1728,70,52,11,1,9,620,0
1,4582,121,25,1317,1566,62,46,12,1,7,619,0
1,4162,128,25,1157,1385,96,84,20,0,6,647,26
1,4290,130,26,1205,1438,95,81,11,0,18,606,31
1,5258,131,25,1573,1853,101,88,12,0,8,647,34
1,2042,64,19,627,656,50,30,6,0,17,334,0
1,5123,123,25,1525,1799,91,78,29,1,10,635,0
1,2042,66,18,627,656,49,33,11,0,3,396,0
1,5795,122,25,1781,2087,64,48,12,1,8,636,0
1,5222,131,25,1560,1837,97,84,13,0,14,662,46
1,4120,121,26,1141,1369,91,72,11,0,7,616,0
1,6468,139,25,1925,2298,70,50,11,1,5,667,3
1,4873,123,25,1429,1691,75,63,13,1,6,604,1
1,2042,65,18,627,656,47,30,12,0,6,412,0
1,5503,125,25,1669,1962,68,51,13,1,3,610,0
1,4957,121,25,1461,1726,89,73,11,0,12,614,1
1,5252,136,25,1573,1856,104,91,21,0,10,632,39
1,5336,124,25,1605,1889,68,53,11,1,4,617,1
1,4889,122,25,1432,1693,67,48,13,1,19,652,0
1,6470,153,25,1925,2299,112,90,13,2,14,686,1
1,5760,125,26,1765,2071,107,90,13,0,6,644,47
1,2042,65,18,627,656,43,26,10,0,15,362,0
1,5084,121,25,1509,1782,65,48,13,1,14,628,1
1,5086,131,25,1509,1783,98,85,13,0,3,630,38
1,2042,68,19,627,656,60,40,6,0,2,412,11
1,4745,127,25,1381,1639,101,86,12,0,4,647,38
1,4628,128,25,1333,1584,99,90,21,1,5,635,36
1,5501,119,25,1669,1966,66,49,20,1,6,631,1
1,4244,123,25,1189,1421,73,57,12,0,5,608,5
1,4118,123,25,1141,1368,61,45,12,1,3,595,0
1,4666,130,25,1349,1603,97,84,12,0,2,644,33
1,2042,63,18,627,656,36,21,5,0,7,407,1
1,4541,132,25,1301,1547,100,88,12,0,5,637,32
1,5716,125,25,1749,2052,78,60,12,1,4,657,1
1,5674,118,25,1733,2033,71,56,12,1,4,610,1
1,2042,67,18,627,656,63,44,7,1,3,396,14
1,4292,126,25,1205,1439,99,83,21,1,13,643,31
1,10985,124,25,2879,1962,96,78,12,1,44,1180,0
1,4418,123,26,1253,1494,86,70,12,0,10,613,0
1,2042,71,18,627,656,58,41,12,0,3,400,18
1,4580,124,25,1317,1566,70,52,26,0,5,648,2
1,2042,65,19,627,656,42,22,6,1,2,394,0
1,2042,71,18,627,656,55,39,5,0,9,402,13
1,6468,152,25,1925,2297,114,99,13,0,9,666,54
1,4666,122,25,1349,1602,57,38,12,0,4,645,0
1,2042,65,18,627,656,48,31,10,1,11,384,2
1,4413,118,25,1253,1493,62,46,17,1,10,647,1
1,4327,125,25,1221,1457,96,79,12,0,3,635,0
1,5684,128,25,1736,2032,98,83,21,0,10,649,41
1,2042,66,18,627,656,48,29,11,1,15,396,0
1,4327,123,25,1221,1458,65,47,11,1,5,612,1
1,2042,67,18,627,656,55,35,6,1,16,389,18
1,5212,123,25,1557,1837,85,75,11,1,4,610,0
1,2042,67,18,627,656,47,30,12,1,13,381,1
1,5546,120,25,1685,1978,71,56,11,1,8,615,0
1,4958,117,25,1461,1728,79,57,21,1,5,614,3
1,4036,128,25,1109,1332,91,77,13,1,8,651,24
1,4579,122,25,1317,1567,59,41,12,1,5,643,1
1,6465,140,25,1925,2298,77,58,12,1,5,652,1
1,4789,120,25,1397,1655,64,48,12,1,27,624,1
1,4790,120,25,1397,1654,59,39,19,1,6,620,0
1,4157,130,25,1157,1388,95,82,19,0,5,642,23
1,4409,122,25,1253,1493,62,41,13,1,11,624,1
1,4958,126,25,1461,1727,83,68,13,0,8,629,3
1,5042,122,25,1493,1763,64,48,11,1,20,616,0
1,4538,119,25,1301,1547,58,39,13,0,18,625,0
1,5090,126,25,1509,1781,87,73,12,1,11,666,1
1,4411,118,25,1253,1494,53,35,13,0,6,626,1
1,5084,122,25,1509,1781,70,53,13,1,4,636,0
1,4456,121,26,1269,1511,75,55,12,1,18,603,0
1,2042,62,19,627,656,45,26,10,1,4,399,2
1,5336,126,25,1605,1888,85,70,12,1,12,649,0
1,2042,67,18,627,656,55,37,12,0,4,407,16
1,4540,126,25,1301,1548,93,75,12,0,23,641,1
1,5165,121,25,1541,1818,59,41,12,1,2,613,0
1,4078,124,25,1125,4279,76,57,35,0,4,622,25
1,5504,121,25,1669,1961,65,51,12,1,8,613,0
1,5590,126,25,1701,1997,92,75,11,1,5,657,3
