# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1701713,25375,11183,198675,337961,29769,10571,971,240,4100,44799,2210,1054125,8450,2721,93140,162662,6844,3179,245,126,259,15574,524,581100,9786,1041,67708,118058,5122,1556,63,33,125,2421,144
1,2199621,29257,11765,245780,422691,32447,13101,1560,335,6386,56537,2537,2548623,19998,6207,263736,448226,22247,3528,238,116,1254,15506,421,581498,9765,1040,67872,118098,5402,1512,45,8,1249,2331,97
1,1697751,25417,11303,198332,337840,28928,10670,963,259,3652,42992,2178,1494397,19620,6918,157959,267443,12868,3881,267,94,646,15304,482,580687,9752,1039,67718,117863,5277,1625,50,8,182,2142,132
1,2240488,29518,11702,249097,427654,33784,13432,1572,300,3260,55882,2407,2325933,11857,3090,216532,379914,18393,3289,218,100,382,13646,281,581313,9769,1038,67804,118013,5214,1561,49,7,157,2239,128
1,2199643,29315,11895,245779,422693,32527,12690,1574,325,5071,56847,2430,2560552,20176,6262,264560,450564,22310,3988,234,117,410,16552,429,581609,9773,1040,67875,118121,5899,1578,45,7,161,2395,120
1,2199641,29255,11865,245777,422692,33570,12997,1601,297,4011,55305,2427,2560550,20124,6246,264558,450564,22640,4017,280,129,428,15590,423,581585,9767,1039,67896,118118,5203,1565,48,1,144,2249,134
1,2214555,28741,11494,245824,423280,32131,12566,1107,246,5490,47088,2361,6483508,79539,8867,702998,1283081,80114,13015,265,123,540,17006,385,581487,9773,1038,67855,118119,5233,1579,68,38,221,2804,131
1,2200344,29310,11808,245799,422866,32719,13154,1588,322,6055,55882,2599,2535109,20003,6219,264039,443966,22824,3939,245,122,1215,16828,428,581364,9767,1038,67850,118034,4806,1575,47,11,207,2283,128
1,1700174,25458,11303,198387,338363,29736,10885,1003,220,3833,42394,2243,1397605,18215,6431,148637,251286,12371,3725,244,120,421,14735,516,580921,9772,1038,67767,117958,5149,1585,53,11,173,2262,131
1,2238429,29407,11925,249054,427239,32719,13018,1587,295,4132,57099,2587,2332115,12224,3217,218926,383524,18341,3371,222,91,514,15470,296,581607,9788,1038,67898,119171,5714,1565,50,9,1428,2792,130
1,2198282,29079,11869,245755,422436,32853,13301,1618,312,3857,54857,2509,2604561,21133,6613,271822,457068,22895,3874,238,133,631,15508,391,581120,9747,1038,67782,118036,5447,1596,49,19,146,2249,130
1,2214827,29458,11802,248430,424978,34124,13407,1552,323,3770,55387,2418,2165988,10040,2449,205806,356088,17026,3241,241,102,300,15241,334,581939,9797,1040,67857,118284,5281,1553,49,17,153,2450,121
1,1718719,25342,11157,199126,339595,29399,10730,1137,209,3539,43570,2153,1211037,10438,3443,104878,190791,8082,3319,250,95,443,15985,485,580336,9768,1041,67666,117840,5241,1552,55,35,170,2336,130
1,2198364,29268,11766,245755,422450,33264,13051,1563,325,12397,55677,2439,2597187,21204,6627,271673,457390,23339,3939,223,122,2153,15966,416,581653,9787,1040,67900,118140,5063,1571,52,7,269,2220,124
1,2199623,29238,11792,245782,422690,32139,13067,1586,334,4771,56092,2471,2548622,19976,6205,263735,448226,22347,3954,233,122,516,16067,389,581603,9755,1040,67892,118107,5093,1573,47,34,119,2290,127
1,2198263,29237,11788,245754,422431,33561,13121,1552,298,7115,56199,2389,2618766,21335,6671,272897,459347,22980,3916,239,127,1328,16124,355,581212,9769,1041,67828,118043,5249,1568,48,34,192,2264,120
1,2238346,29315,11885,249053,427229,32886,13223,1589,314,4835,55611,2487,2342446,12272,3233,219296,383504,18517,3484,234,133,338,15576,310,585913,9768,1039,67685,117860,5137,1543,51,37,117,2192,126
1,1700173,25406,11111,198386,338371,29235,10816,974,213,6290,43175,2261,1411911,18393,6491,150061,252475,11815,3712,273,104,4057,15177,514,580916,9756,1039,67771,117957,5255,1604,46,7,958,2325,122
1,2176343,28626,11492,242886,419093,33184,12651,1159,266,3717,47479,2402,6571136,86069,11760,735615,1333837,81972,13480,305,113,554,17672,444,581444,9766,1037,67857,118091,5203,1559,52,8,629,2312,121
1,2174123,28647,11457,242838,418643,32963,12437,1209,225,3611,47866,2514,6766925,88350,12335,757482,1338296,83940,13737,389,89,599,17952,447,581369,9781,1038,67839,118070,5321,1564,45,7,191,2327,132
1,2174072,28598,11381,242838,418638,32952,12787,1244,219,4277,46778,2656,6719722,88021,12242,752329,1342682,82352,13713,249,98,697,17618,465,581216,9764,1040,67788,118048,4928,1588,47,35,993,2276,117
1,1720996,25346,11041,199178,340068,29858,10888,1002,233,3564,42719,2291,1021419,8544,2726,88703,165951,7118,3060,247,117,351,13820,492,581863,9770,1037,67848,118259,5238,1584,56,5,201,2467,134
1,1700071,25447,11289,198385,338342,29149,10529,1008,253,4856,43213,2159,1416854,18429,6495,150105,250995,12184,3729,279,118,638,15444,536,580418,9759,1040,67670,117855,5225,1563,48,19,129,2279,121
1,2200656,29348,11942,245800,422918,33056,12916,1566,312,4228,54662,2461,2542503,20145,6259,265105,446517,22607,3992,234,134,415,15247,401,581675,9780,1037,67902,118177,5034,1577,51,44,180,2338,119
1,2240488,29546,11756,249097,427654,33882,13351,1595,293,4306,55542,2681,2325933,11876,3097,216532,379914,18496,3334,263,91,424,13788,361,581347,9766,1037,67814,118034,5231,1569,49,9,603,2201,133
1,1720987,25437,11179,199178,340084,29700,10857,1003,222,3096,43597,2203,1186996,10330,3372,102927,184580,8351,3295,263,107,420,14974,453,580347,9747,1038,67659,117884,4999,1565,54,8,217,2288,129
1,2200707,29312,11850,245805,422920,33628,13144,1567,315,3581,55610,2352,2530338,19987,6213,264029,444298,22611,3962,228,92,724,15669,385,581578,9783,1040,67886,118144,5044,1590,53,14,174,2370,107
1,2199623,29278,11883,245782,422690,34093,13169,1589,341,3565,54954,2433,2548623,19999,6203,263734,448226,21832,3873,243,102,433,15502,376,581598,9764,1040,67883,118099,5203,1569,44,4,115,2251,115
1,2238317,29472,11776,249052,427227,33828,13331,1649,304,4753,55488,2588,2342448,12255,3229,219296,383504,18767,3612,237,109,562,14610,311,580604,9786,1038,67697,117878,5009,1552,53,8,702,2313,145
1,1720959,25484,11119,199178,340086,28992,10230,988,217,2967,42094,2296,1179842,10186,3343,102214,184580,8443,3282,272,108,535,14106,502,580418,9760,1039,67669,117888,5675,1565,52,7,191,2811,128
1,2240770,29491,11812,249102,427715,33581,13437,1642,324,4034,55278,2418,2288821,11855,3097,215767,377003,18243,3343,243,117,468,14444,361,580820,9774,1038,67723,117963,5118,1535,46,19,156,2282,122
1,1699984,25409,11082,198381,338335,28668,10673,986,205,3684,43198,2146,1422980,18460,6522,150468,251957,11864,3757,274,93,539,15331,522,580525,9744,1040,67691,117883,5413,1561,47,11,154,2321,119
1,1697745,25256,11177,198330,337839,29334,10757,993,223,4813,43825,2168,1478025,19503,6885,157254,265489,12458,3786,252,109,561,15672,531,580985,9758,1040,67775,117984,5397,1564,46,7,207,2323,114
1,2240379,29485,12030,249096,427659,32337,13312,1632,351,5379,55662,2358,2294911,11861,3095,215862,376637,18076,3397,245,129,392,14402,323,580387,9783,1038,67634,117848,4822,1526,46,8,157,2222,120
1,2200704,29257,11934,245802,422924,32772,13063,1560,354,3175,55826,2478,2530339,19982,6203,264028,444298,22486,3960,231,96,410,16718,407,581607,9776,1039,67887,118147,5443,1564,47,7,227,2382,126
1,2238349,29372,11806,249056,427226,33004,13393,1558,314,5242,56364,2617,2342448,12262,3230,219298,383506,18632,3504,227,90,648,15604,333,580644,9769,1039,67678,117855,5211,1545,53,5,151,2380,135
1,1697794,25414,11209,198333,337850,29988,10888,1050,258,3446,42128,2220,1472650,19401,6866,156889,263143,12906,3764,276,106,374,15226,533,580884,9749,1040,67751,117953,5236,1604,47,11,632,2287,97
1,2190863,28819,11477,245198,421022,32881,12901,1183,238,3794,47994,2327,6428159,77498,8559,694308,1281474,80622,13189,254,98,659,17892,402,580359,9784,1039,67629,117952,5123,1547,52,2,3314,2343,127
