# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9119,188,64,1906,2793,316,89,7,21,52,838,1
1,9125,191,64,1907,2794,276,84,7,8,44,872,1
1,9263,188,64,1907,2803,320,61,7,8,35,1021,5
1,9121,191,64,1909,2795,231,59,3,16,63,982,0
1,9239,192,64,1906,2801,272,62,28,18,23,876,5
1,9241,193,64,1909,2802,253,56,7,7,38,837,3
1,9190,187,64,1909,2798,238,38,7,16,74,1032,1
1,9164,185,64,1908,2797,323,61,7,16,48,1017,1
1,9113,191,64,1908,2794,234,59,7,16,48,891,0
1,9160,192,64,1907,2795,237,66,4,21,32,883,0
1,9239,188,64,1906,2801,336,89,7,21,26,883,4
1,9119,187,64,1906,2793,225,42,7,21,34,856,0
1,9221,193,65,1906,2800,259,61,3,21,27,855,1
1,9271,192,64,1908,2803,285,62,7,8,42,943,2
1,9121,194,65,1909,2794,237,67,32,20,49,835,0
1,9158,188,64,1907,2796,334,68,7,28,39,851,0
1,9302,191,64,1908,2807,259,55,7,16,40,876,12
1,9160,190,64,1907,2795,249,63,7,21,39,883,1
1,9229,189,64,1907,2800,271,60,3,21,46,950,4
1,9239,193,65,1906,2801,276,63,7,21,58,1014,5
1,9119,187,64,1906,2793,297,58,7,21,30,919,0
1,9152,194,64,1906,2795,255,68,28,24,50,860,1
1,9229,189,64,1907,2800,256,54,7,21,42,847,5
1,9247,189,64,1907,2801,334,83,6,17,45,909,4
1,9233,193,64,1908,2802,246,57,6,7,36,835,5
1,9239,192,64,1906,2801,273,63,13,22,55,858,6
1,9241,193,64,1909,2802,305,93,7,16,51,832,1
1,9239,191,64,1906,2801,326,99,26,19,36,871,7
1,9239,192,65,1906,2801,270,65,18,18,38,867,7
1,9247,191,64,1907,2801,305,91,7,21,40,878,5
1,9247,195,65,1907,2801,271,62,10,17,43,860,5
1,9190,187,64,1909,2798,256,65,7,16,45,856,0
1,9152,190,64,1906,2795,277,68,7,21,42,833,0
1,9302,193,65,1908,2806,278,63,7,16,39,863,3
1,9310,192,64,1909,2806,269,60,3,7,40,852,3
1,9310,191,64,1909,2807,272,59,7,16,33,890,11
1,9101,191,64,1906,2792,242,62,10,21,53,863,1
1,9107,191,64,1907,2793,229,63,7,8,51,853,0
1,9107,197,64,1907,2793,272,99,7,8,30,872,0
1,9302,192,64,1908,2807,319,85,7,16,37,871,10
1,9271,190,64,1908,2803,289,73,7,8,64,834,6
1,9127,190,64,1907,2793,250,63,35,23,87,831,0
1,9182,193,64,1908,2798,265,93,7,16,32,838,0
1,9295,192,64,1909,2805,265,59,7,7,70,931,6
1,9235,190,64,1908,2801,258,56,15,8,40,822,7
1,9289,191,64,1908,2804,259,57,11,8,76,802,6
1,9247,194,64,1907,2801,281,82,3,21,39,896,6
1,9235,193,64,1908,2801,264,62,7,8,35,845,4
1,9119,189,64,1906,2793,226,34,10,17,61,967,0
1,9227,191,64,1907,2801,271,63,3,8,31,859,3
1,9160,191,64,1907,2795,244,64,10,20,58,1088,0
1,9113,190,64,1908,2794,229,61,18,16,45,875,0
1,9295,193,65,1909,2805,263,65,10,16,43,861,3
1,9109,190,64,1907,2793,243,60,37,10,52,872,1
1,9310,195,64,1909,2807,241,58,7,7,37,848,13
1,9113,190,64,1908,2795,233,61,26,21,44,842,0
1,9113,192,64,1908,2794,230,45,25,16,41,848,0
1,9113,188,64,1908,2794,324,71,10,23,53,866,1
1,9239,195,65,1906,2801,276,65,8,21,73,878,11
1,9227,191,64,1907,2801,267,61,11,8,31,831,4
1,9113,190,64,1908,2794,230,60,7,16,42,862,0
1,9247,193,65,1907,2801,261,57,7,21,41,871,7
1,9115,191,64,1908,2794,237,67,7,8,53,883,0
1,9190,192,64,1909,2798,247,65,7,16,54,873,2
1,9182,184,64,1908,2798,280,79,10,14,46,873,1
1,9182,185,64,1908,2798,307,75,4,16,43,852,0
1,9253,192,64,1908,2802,264,61,6,8,43,840,2
1,9125,190,64,1907,2794,239,63,9,6,40,884,0
1,9271,190,64,1906,2803,275,60,7,21,41,830,4
1,9253,191,64,1908,2802,268,65,7,7,44,847,4
1,9235,189,64,1908,2801,272,59,7,8,44,850,3
1,9239,192,64,1906,2801,264,61,19,20,31,866,4
1,9190,191,64,1909,2798,241,57,10,12,64,841,0
1,9289,192,64,1908,2804,272,65,7,7,36,879,4
1,9101,190,64,1906,2792,255,66,3,21,49,864,0
1,9289,195,64,1908,2804,291,66,7,7,45,854,5
1,9164,185,64,1908,2797,233,42,14,16,51,872,0
1,9160,185,64,1907,2795,230,46,7,21,43,887,0
1,9125,192,64,1907,2794,253,63,7,8,51,864,0
1,9235,189,64,1908,2801,264,58,7,8,47,961,4
1,9241,192,64,1909,2802,247,57,7,12,44,807,5
