# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,31857,667,201,6673,9759,1117,481,57,30,158,3320,3
1,32095,671,201,6693,9798,852,351,59,40,143,3080,14
1,32147,676,201,6718,9780,833,365,9,22,149,3194,32
1,32120,677,202,6701,9783,833,368,19,35,144,3048,20
1,31870,646,201,6682,9745,744,219,34,22,163,2963,2
1,32130,675,201,6703,9777,826,326,19,35,131,3028,20
1,32185,680,202,6722,9783,865,363,13,35,163,3059,37
1,31832,670,201,6678,9739,1049,474,38,21,238,3447,2
1,32147,686,201,6710,9783,870,371,19,35,118,3234,44
1,31887,651,201,6684,9741,738,225,64,47,132,3069,1
1,31851,670,201,6687,9737,835,385,26,35,156,3075,2
1,32168,673,201,6715,9779,978,423,18,21,158,3209,26
1,31870,659,201,6682,9745,749,261,59,32,166,3083,1
1,32193,682,202,6723,9785,843,352,9,22,141,3123,7
1,32193,677,201,6723,9805,820,347,31,22,153,3073,21
1,31778,664,201,6665,9737,814,388,34,31,154,3218,0
1,32109,653,202,6702,9783,956,403,9,30,142,3073,22
1,31824,667,201,6677,9761,825,377,96,30,132,3182,1
1,31865,659,202,6674,9740,823,301,50,25,215,3386,4
1,32165,683,202,6714,9780,832,358,53,32,108,3080,31
1,32166,676,201,6727,9778,827,345,65,37,131,3048,28
1,32155,684,201,6719,9780,899,397,19,22,142,3075,21
1,32132,675,201,6702,9788,841,373,67,52,142,3059,28
1,32125,678,201,6704,9779,831,365,12,21,112,3006,36
1,32138,681,201,6705,9779,857,371,37,30,129,3040,25
1,31827,676,201,6671,9736,960,462,63,54,138,3063,1
1,31854,669,201,6681,9737,829,387,26,35,126,3065,2
1,32146,690,201,6705,9779,845,347,34,21,144,3084,39
1,32074,679,201,6696,9798,838,351,9,34,138,3315,21
1,32185,676,202,6722,9803,1021,443,9,49,147,3163,31
1,32087,682,201,6692,9777,892,396,18,35,116,3066,19
