# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,32161,683,201,6705,9782,841,333,19,30,133,3010,63
1,32138,685,202,6704,9779,856,375,19,30,116,3063,34
1,32158,679,201,6712,9805,809,329,9,22,120,3117,24
1,31799,667,201,6663,9739,1008,459,51,51,125,3053,2
1,32167,681,201,6712,9784,847,377,28,29,198,3411,43
1,31884,651,201,6683,9740,754,238,20,30,130,3028,1
1,32147,680,201,6710,9804,831,355,59,42,154,3177,41
1,31805,664,201,6670,9743,858,402,26,30,144,3064,4
1,31870,666,201,6682,9745,820,391,26,22,187,3336,1
1,32144,682,202,6712,9784,826,341,26,21,151,3076,22
1,32117,682,203,6707,9778,843,356,24,37,154,3026,34
1,32167,687,202,6712,9806,860,375,61,42,114,3254,29
1,32171,674,201,6722,9784,818,359,62,37,151,3071,15
1,31835,668,201,6672,9737,941,447,46,40,196,3486,0
1,31854,665,201,6681,9737,821,383,26,35,143,3052,0
1,32182,689,201,6709,9791,972,423,20,22,169,3226,22
1,31869,680,201,6684,9739,835,395,39,32,122,3225,3
1,32153,690,202,6704,9782,834,355,19,30,136,3053,63
1,31842,669,201,6674,9739,883,411,26,22,192,3281,0
1,31799,645,201,6663,9739,746,217,26,22,153,3060,2
1,32189,680,202,6722,9804,1059,468,19,29,131,3252,32
1,31822,678,201,6663,9740,861,416,53,19,149,3120,2
1,32153,685,202,6704,9782,821,352,19,30,133,3243,68
1,32216,682,201,6718,9792,860,363,20,22,254,3143,39
1,31900,669,201,6693,9785,829,393,26,22,154,3204,1
1,32119,681,202,6695,9800,829,365,25,21,138,3261,35
1,32185,680,201,6722,9803,854,356,9,21,182,2716,36
1,31878,648,201,6692,9746,749,240,34,30,179,3495,16
1,31884,667,201,6683,9759,828,383,59,37,122,3142,3
1,31857,669,201,6673,9740,822,379,26,30,135,2958,5
1,31870,662,202,6682,9745,978,443,48,31,188,3454,3
1,31824,656,201,6670,9743,815,308,26,35,210,3290,0
1,32167,684,201,6712,9783,834,379,70,35,181,3181,43
1,31851,654,201,6679,9742,765,249,35,35,156,3072,3
1,31834,673,201,6673,9739,847,412,33,22,159,3074,2
1,32153,688,202,6704,9802,866,364,9,21,145,3024,64
1,32246,687,201,6729,9791,931,412,48,22,141,3116,36
1,32148,680,202,6711,9783,837,362,9,35,140,3347,18
1,31805,671,201,6670,9743,832,380,57,44,160,3067,3
1,31824,678,201,6677,9740,826,390,26,22,153,3041,0
1,32118,681,201,6694,9801,821,356,26,44,124,3024,25
1,31821,672,201,6676,9758,835,402,32,32,131,3269,2
1,31830,672,201,6664,9760,846,394,26,30,148,3144,1
1,32083,676,201,6698,9781,825,351,29,35,176,3180,19
1,32216,662,201,6718,9791,1008,419,25,22,222,3410,21
1,31865,675,201,6674,9740,845,403,56,30,187,3107,4
1,31804,672,201,6663,9759,852,403,93,38,138,3100,3
1,32144,682,201,6712,9783,914,389,18,30,148,3063,25
1,32171,680,202,6716,9799,845,353,49,22,151,2993,37
1,31887,648,201,6684,9739,921,337,35,30,127,3058,3
1,32147,673,201,6710,9783,1089,465,28,35,137,3094,21
1,32109,679,201,6702,9804,832,353,20,30,140,3018,33
1,31805,672,201,6670,9743,815,382,26,30,128,3032,0
1,31873,656,201,6675,9741,752,247,90,37,247,3194,3
