# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,5588,127,25,1701,1997,98,83,13,0,5,647,39
1,5041,128,25,1493,1763,100,85,12,0,14,687,43
1,4666,121,25,1349,1603,55,37,13,0,5,624,0
1,2042,64,19,627,656,48,28,6,1,10,304,0
1,5546,120,25,1685,1979,71,55,13,1,11,606,0
1,2042,64,19,627,656,38,24,11,0,13,401,0
1,5799,118,26,1781,2088,55,34,11,1,12,617,0
1,4372,118,25,1237,1476,57,38,12,0,4,615,0
1,5504,121,25,1669,1961,64,47,12,0,5,644,0
1,6467,137,25,1925,2298,78,60,12,1,7,656,1
1,4034,120,25,1109,1331,63,43,13,1,3,616,0
1,5254,120,25,1573,1853,69,49,12,1,10,645,1
1,5041,122,25,1493,1762,67,53,13,0,7,610,0
1,4577,119,25,1317,1564,59,41,12,1,3,598,0
1,5333,120,25,1605,1889,57,38,12,0,4,609,0
1,2042,71,18,627,656,57,39,12,0,6,402,15
1,4750,120,25,1381,1638,71,52,10,1,8,625,1
1,4706,121,25,1365,1618,93,76,11,1,10,600,0
1,2042,64,18,627,656,36,21,5,0,18,388,1
1,5714,128,25,1749,2052,97,84,12,0,13,630,46
1,6470,149,25,1925,2301,111,95,12,2,10,703,44
1,3953,119,25,1077,1295,53,34,13,0,6,639,0
1,4330,123,25,1221,1458,68,50,10,1,3,638,1
1,5251,121,25,1573,1853,60,41,12,0,4,601,0
1,5041,132,25,1493,1764,100,83,12,1,3,650,1
1,5333,122,25,1605,1890,69,50,29,1,7,623,2
1,5424,125,25,1637,1927,99,82,13,1,8,629,43
1,5758,123,25,1765,2068,84,70,12,1,3,648,1
1,4750,129,25,1381,1638,98,84,21,0,9,647,43
1,4033,129,25,1109,1331,92,84,19,2,8,632,2
1,4160,125,25,1157,1385,96,79,12,1,8,633,2
1,5839,269,40,1797,2106,215,182,21,1,7,607,2
1,5842,119,25,1797,2105,61,40,12,1,6,612,2
1,5175,133,25,1541,1817,96,86,13,0,6,673,44
1,2042,69,18,627,656,61,40,6,0,27,505,12
1,4829,128,25,1413,1673,83,67,13,1,9,644,2
1,5756,117,25,1765,2070,79,59,13,1,16,628,1
1,4040,120,26,1109,1332,88,74,12,1,5,634,1
1,4122,122,26,1141,1367,72,55,12,1,10,621,1
1,4078,126,25,1125,1350,84,69,13,1,8,636,3
1,4628,126,25,1333,1586,98,84,12,0,2,653,33
1,5459,126,25,1653,1943,89,74,12,0,11,630,1
1,4370,121,26,1237,1475,77,58,11,1,3,618,4
1,5336,125,25,1605,1890,98,86,13,1,6,657,42
1,2042,64,18,627,656,42,25,11,1,10,368,0
1,5762,121,25,1765,2069,89,71,29,1,5,619,2
1,4829,121,25,1413,1673,64,45,10,1,16,609,0
1,5016,128,25,1480,1745,97,84,12,0,28,654,46
1,2042,65,18,627,656,37,22,5,1,9,383,0
1,2042,64,18,627,656,34,20,6,0,5,364,1
1,4622,120,25,1333,1584,58,39,13,1,7,624,0
1,3859,116,25,1042,1258,52,34,20,1,4,597,0
1,4915,123,25,1445,1710,65,44,12,1,12,620,1
1,4411,131,25,1253,1492,88,71,20,1,7,630,1
1,5678,124,25,1733,2034,74,55,19,1,4,623,0
