# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,3878,125,25,1064,1256,87,74,12,0,13,607,13
1,4385,124,25,1256,1472,71,51,20,3,21,606,4
1,4131,119,25,1160,1364,61,46,17,0,9,582,1
1,6386,150,25,1909,2258,105,92,20,0,17,630,37
1,2029,66,18,628,650,36,20,7,0,8,392,0
1,5054,124,25,1512,1760,93,79,12,0,16,596,1
1,4338,117,26,1240,1454,58,40,12,0,22,564,1
1,2029,68,18,628,650,44,28,11,0,4,379,7
1,6438,139,25,1928,2276,70,49,11,1,13,604,1
1,4175,124,25,1176,1386,81,59,12,0,14,605,1
1,2029,68,18,628,650,47,30,9,0,5,386,9
1,5727,124,25,1768,2049,76,65,15,5,5,614,4
1,4049,121,25,1128,1330,59,43,16,0,35,545,4
1,4173,122,25,1176,1386,93,75,20,0,16,599,0
1,4215,123,25,1192,1400,56,37,18,0,5,610,1
1,2029,67,18,628,650,43,25,6,0,14,368,0
1,4803,126,25,1416,1654,91,75,28,0,12,596,3
1,4761,121,25,1400,1634,66,47,12,0,11,583,1
1,4422,127,25,1272,1491,66,45,12,0,9,584,0
1,4803,120,25,1416,1652,61,45,20,0,12,600,1
1,2029,66,18,628,650,55,35,9,0,10,401,9
1,5304,119,25,1608,1870,58,38,12,0,7,570,1
1,2029,64,18,628,650,49,31,9,1,20,269,0
1,3962,120,25,1096,1297,61,43,20,0,6,585,2
1,2029,65,18,628,650,52,34,7,0,15,379,2
1,5393,126,25,1640,1905,96,83,11,0,6,612,23
1,4970,121,25,1480,1724,76,60,11,0,5,605,1
1,2029,65,18,628,650,44,26,6,0,3,392,0
1,2029,64,18,628,650,33,15,9,0,10,408,0
1,3962,128,25,1096,1293,88,75,12,0,37,472,17
1,5180,129,25,1560,1818,93,83,19,0,13,622,28
1,2029,67,18,628,650,37,21,8,1,4,369,0
1,2029,67,18,628,650,55,37,6,0,6,392,8
1,4677,127,25,1368,1600,93,75,12,0,8,600,0
1,5576,125,25,1707,1976,91,78,11,0,20,595,2
1,5097,116,25,1528,1778,56,37,13,0,8,607,1
1,4847,122,25,1432,1670,67,54,33,0,15,452,3
1,5057,119,25,1512,1760,68,50,13,0,17,569,0
1,6388,145,25,1909,2256,77,59,20,2,17,629,2
1,2029,64,18,628,650,41,24,9,0,15,345,0
1,2029,67,18,628,650,47,30,9,1,16,403,0
1,2029,64,18,628,650,44,27,8,0,14,382,0
1,4005,121,25,1112,1311,62,44,11,0,18,573,0
1,4341,126,25,1240,1455,92,78,11,0,17,625,29
1,3963,126,25,1096,1294,75,55,12,0,6,606,0
1,4427,120,25,1272,1492,71,48,11,0,25,614,1
1,2029,69,18,628,650,47,32,7,0,12,392,6
1,3826,120,25,1045,1234,92,68,16,0,13,598,1
1,2029,67,18,628,650,44,27,6,0,6,360,0
1,2029,69,18,628,650,48,30,6,0,5,387,11
1,2029,65,18,628,650,48,29,6,0,6,365,0
1,4383,126,25,1256,1472,83,62,12,0,20,604,1
1,2029,64,18,628,650,37,19,5,0,13,337,0
1,4005,120,25,1112,1309,58,39,17,1,9,593,1
1,4473,128,25,1288,1510,99,86,12,0,10,620,24
1,5769,124,25,1784,2067,73,53,12,0,6,599,0
1,2029,65,18,628,650,33,18,19,0,4,369,1
1,5271,117,25,1592,1851,60,44,11,0,12,600,0
1,3826,236,39,1045,1235,197,172,15,0,11,592,1
1,4256,128,25,1208,1419,92,78,12,0,6,589,3
