# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,4747,119,25,1381,1637,55,36,19,0,5,624,2
1,3994,132,25,1093,1313,96,86,13,0,5,642,26
1,4290,118,25,1205,1443,51,32,19,1,7,620,1
1,2042,66,18,627,656,43,26,11,1,4,384,0
1,5422,120,25,1637,1926,64,46,35,1,10,633,1
1,4916,121,25,1445,1709,73,59,12,1,10,683,2
1,3908,126,25,1061,1278,103,90,13,1,4,638,19
1,5464,121,25,1653,1943,94,78,12,1,6,612,0
1,2042,65,19,627,656,42,23,10,0,8,321,0
1,5084,128,25,1509,1782,96,87,13,0,23,504,38
1,4793,126,25,1397,1655,101,89,19,2,28,470,45
1,5802,121,25,1781,2088,66,49,29,1,11,644,1
1,2042,65,19,627,656,44,28,6,0,3,384,0
1,4160,121,25,1157,1386,73,50,11,0,4,601,1
1,5459,119,25,1653,1946,57,38,21,1,13,598,0
1,2042,63,18,627,656,34,19,11,1,14,342,0
1,5168,126,25,1541,1817,102,87,12,0,3,657,45
1,4243,128,25,1189,1421,99,84,19,1,3,633,29
1,2042,64,18,627,656,34,19,6,1,9,381,0
1,3910,130,25,1061,1276,96,84,12,0,6,637,18
1,4495,125,26,1285,1530,86,66,13,1,2,647,0
1,5165,121,25,1541,1820,58,39,21,0,8,597,1
1,5088,121,25,1509,1782,59,40,18,1,28,676,3
1,4850,120,25,1437,1728,53,34,21,1,20,639,1
1,2042,65,19,627,656,43,27,6,1,3,382,0
1,3994,123,25,1093,1316,67,49,12,0,8,617,1
1,4246,126,26,1189,1422,96,80,11,1,21,583,1
1,5209,128,25,1557,1838,103,90,21,0,8,657,44
1,5249,119,25,1573,1853,66,44,12,0,7,615,2
1,5633,122,25,1717,2015,65,48,13,1,4,604,0
1,4915,120,25,1445,1710,55,37,12,1,6,612,0
1,6415,156,26,1906,2276,140,127,11,1,5,669,46
1,4166,119,25,1157,1385,52,34,12,1,7,624,0
