# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,31816,639,202,6669,9743,1071,327,26,35,123,2958,3
1,31848,640,201,6681,9743,1064,378,59,30,175,3423,0
1,31889,661,201,6691,9745,825,380,66,26,127,3096,3
1,32172,681,202,6713,9780,857,353,9,30,106,3044,16
1,31859,657,201,6680,9742,957,392,26,35,240,3420,1
1,32208,680,201,6717,9792,857,362,95,22,146,3176,14
1,32158,676,201,6712,9785,813,339,8,22,113,3064,7
1,31840,667,201,6680,9743,816,376,39,24,127,3141,2
1,32155,688,202,6719,9780,862,378,19,22,136,3195,18
1,31813,670,201,6675,9738,827,384,26,35,133,3007,2
1,32182,678,201,6721,9783,901,411,19,35,135,3106,27
1,31847,667,201,6674,9738,849,399,70,29,146,3299,1
1,31848,665,201,6681,9763,857,405,54,30,151,3039,6
1,32245,675,201,6730,9791,859,378,25,22,162,3120,20
1,31870,652,201,6696,9738,1028,393,59,36,119,3094,2
1,31824,672,201,6670,9745,870,415,82,54,226,3269,3
1,32138,670,201,6704,9800,940,405,59,24,109,3010,43
1,31851,646,201,6687,9740,727,214,38,32,138,3000,4
1,32082,676,202,6697,9779,1039,460,19,35,153,3101,13
1,32183,677,202,6716,9785,850,360,86,35,159,3007,68
1,32155,678,202,6719,9802,844,390,59,26,125,3038,24
1,32161,677,202,6714,9786,973,471,70,25,157,3312,34
1,31884,665,201,6683,9740,909,413,26,30,134,3056,1
1,31840,650,201,6680,9763,1002,436,26,30,153,3020,1
1,32246,654,202,6729,9792,1084,398,60,20,157,3115,23
1,32147,680,201,6710,9783,857,357,19,35,153,3119,36
1,32160,678,201,6714,9777,822,327,19,35,145,3034,18
1,31839,645,202,6673,9739,1109,359,67,40,138,2931,5
1,32109,679,201,6706,9798,844,348,9,35,138,3066,25
1,32125,678,201,6708,9778,828,323,20,35,238,3065,25
1,31835,678,201,6681,9763,894,444,48,32,141,3019,0
1,31834,669,201,6673,9738,838,381,59,29,117,3002,0
1,32181,686,201,6708,9811,1028,467,27,22,158,3290,27
1,32149,681,201,6712,9777,815,358,65,38,122,3049,19
1,31875,656,201,6691,9743,748,254,26,30,190,3446,1
1,31862,667,201,6681,9765,838,387,25,22,146,3050,4
1,31862,641,201,6681,9765,720,196,26,22,151,3089,1
1,31812,650,201,6664,9759,747,230,26,30,139,3289,3
1,31816,667,201,6677,9760,945,460,39,14,127,3053,2
1,32211,684,202,6719,9791,861,382,32,29,144,3187,21
1,32145,679,202,6703,9782,840,345,9,21,78,3166,62
1,32144,683,202,6712,9784,841,353,59,36,139,3036,24
1,32235,669,201,6727,9793,840,353,86,22,161,3238,20
1,31824,680,201,6677,9740,865,425,39,22,113,3177,1
1,32168,674,202,6715,9779,1013,459,26,30,105,3071,35
1,31876,650,201,6682,9740,745,222,89,34,104,3221,2
1,31816,654,201,6669,9743,836,306,34,35,126,2992,2
