# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9182,188,64,1908,2798,316,86,7,16,51,1062,0
1,9279,189,64,1907,2803,269,58,7,21,38,880,5
1,9227,190,64,1907,2801,250,55,3,8,42,907,6
1,9247,193,65,1907,2801,263,65,7,21,37,850,2
1,9133,187,64,1908,2794,234,42,11,8,45,885,1
1,9279,188,64,1907,2803,262,56,7,21,33,860,6
1,9247,195,65,1907,2801,257,61,4,21,49,855,7
1,9115,187,64,1908,2793,289,77,10,10,80,1005,0
1,9239,193,64,1906,2801,272,64,7,21,38,926,7
1,9182,189,64,1908,2798,233,41,29,20,49,887,0
1,9109,189,64,1907,2792,247,60,7,21,49,873,1
1,9287,191,64,1908,2805,298,88,3,7,67,894,3
1,9133,191,64,1908,2794,225,44,10,8,44,991,0
1,9253,195,65,1908,2802,273,62,3,8,39,887,0
1,9253,192,64,1908,2802,260,57,6,8,45,861,4
1,9101,189,64,1906,2792,230,64,9,17,53,830,0
1,9241,187,64,1909,2802,276,71,3,16,41,875,3
1,9107,190,64,1907,2793,241,62,20,14,32,896,0
1,9190,191,64,1909,2798,248,54,27,13,76,988,0
1,9287,194,65,1908,2805,259,58,11,13,24,840,5
1,9221,192,64,1906,2800,242,59,10,21,36,832,4
1,9235,190,64,1908,2801,254,61,7,8,34,868,5
1,9247,191,64,1907,2802,260,58,13,21,34,869,1
1,9281,190,64,1907,2804,260,64,4,7,30,869,5
1,9295,191,64,1909,2804,266,59,9,22,32,859,5
1,9152,196,64,1906,2795,287,97,29,26,47,876,0
1,9152,191,64,1906,2795,242,65,7,21,41,860,0
1,9295,193,64,1909,2805,273,57,7,7,36,878,5
1,9221,192,64,1906,2800,267,58,3,20,41,1022,4
1,9247,204,65,1907,2801,345,124,3,35,38,915,7
1,9271,198,64,1906,2803,261,81,6,21,30,851,4
1,9121,190,64,1909,2794,241,68,21,19,44,976,0
1,9113,191,64,1908,2794,247,73,11,15,52,931,0
1,9235,193,65,1908,2802,245,56,3,8,41,855,3
1,9271,202,64,1908,2804,300,108,20,8,36,866,5
1,9247,194,64,1907,2801,288,87,7,21,48,881,4
