# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,32193,678,202,6723,9783,856,369,19,35,227,3249,44
1,31840,664,201,6680,9743,823,338,26,30,116,3084,0
1,32167,685,201,6712,9784,858,381,35,35,164,3256,27
1,31816,669,201,6677,9738,810,372,26,35,212,3071,1
1,31839,654,201,6673,9739,1017,422,26,30,121,3104,1
1,31857,653,201,6673,9740,737,221,26,30,129,3007,3
1,32173,678,202,6715,9781,1017,452,33,20,146,3075,29
1,32167,668,201,6712,9784,1076,407,27,35,158,3105,30
1,32155,676,201,6719,9800,832,360,19,22,229,3204,24
1,32153,677,202,6704,9800,971,452,29,21,144,3039,24
1,31851,666,201,6687,9741,815,383,65,39,118,3138,1
1,31826,671,201,6673,9739,829,384,26,22,144,3326,1
1,31789,641,201,6667,9739,1031,349,26,22,144,3045,1
1,32136,677,202,6711,9803,861,356,9,21,123,3059,35
1,32155,692,202,6711,9823,878,395,28,35,162,3085,28
1,31827,649,201,6671,9737,820,269,16,35,157,3210,0
1,32167,679,202,6712,9785,948,422,54,42,157,3289,39
1,31816,655,201,6669,9762,717,223,38,28,122,3073,0
1,31839,652,201,6673,9761,732,248,65,33,141,3079,8
1,32106,676,201,6695,9779,830,341,32,21,146,3041,28
1,31847,672,201,6674,9739,856,401,57,31,209,3328,1
1,32216,663,202,6718,9791,1051,413,19,22,154,3094,34
1,31827,655,201,6671,9757,805,277,56,35,119,3095,3
1,32166,675,201,6713,9806,810,330,61,21,153,3039,25
1,32144,673,201,6717,9798,1020,431,20,35,143,3041,17
1,31821,668,201,6676,9738,815,391,39,32,216,3170,3
1,31813,664,201,6675,9758,818,377,26,35,110,3074,0
1,32163,680,201,6715,9779,850,370,60,26,140,3045,15
1,32133,675,203,6704,9779,817,329,19,22,135,3125,19
1,32130,686,202,6703,9797,839,360,19,35,130,2994,19
1,32216,658,202,6718,9812,983,412,30,23,189,3268,15
1,32163,682,201,6716,9779,857,368,19,22,141,3194,29
1,31816,670,201,6669,9746,862,332,66,51,133,3083,6
1,32181,660,202,6708,9791,963,402,9,22,149,3177,21
1,31862,666,201,6681,9745,820,382,25,22,130,3046,2
1,32150,661,201,6713,9777,976,388,17,35,150,3040,18
