# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9127,191,64,1907,2793,225,40,8,21,48,875,0
1,9247,191,64,1907,2801,326,68,15,14,82,940,4
1,9190,186,65,1909,2798,272,73,7,16,80,895,0
1,9113,193,64,1908,2794,246,72,3,16,42,856,1
1,9295,193,64,1909,2805,250,75,3,15,37,847,8
1,9235,193,65,1908,2801,252,57,3,8,43,870,6
1,9233,191,64,1908,2802,261,62,6,16,27,845,5
1,9113,189,64,1908,2794,228,45,8,10,62,980,0
1,9311,197,64,1910,2806,259,58,9,16,40,1077,4
1,9127,190,64,1907,2793,263,88,24,22,42,859,0
1,9221,194,65,1906,2800,257,57,36,21,49,855,4
1,9113,188,64,1908,2794,224,44,7,16,53,861,0
1,9101,191,64,1906,2792,257,63,7,21,37,878,0
1,9245,194,65,1907,2803,271,63,6,7,40,864,6
1,9271,190,64,1908,2804,279,55,19,8,49,873,3
1,9229,192,64,1907,2800,287,90,7,21,46,832,3
1,9113,190,64,1908,2794,229,61,18,16,45,875,0
1,9182,190,64,1908,2798,311,60,7,16,38,836,0
1,9182,193,64,1908,2798,270,84,10,16,73,888,0
1,9127,193,64,1907,2793,253,76,7,21,39,960,0
1,9113,191,64,1908,2794,272,75,7,16,36,837,0
1,9239,196,65,1906,2801,273,71,11,22,31,879,5
1,9113,190,64,1908,2794,234,62,28,9,37,851,0
1,9302,185,64,1908,2807,303,72,8,16,38,856,11
1,9182,194,64,1908,2798,265,72,23,16,37,862,0
1,9152,191,64,1906,2795,239,66,10,5,48,864,1
1,9227,191,64,1907,2801,248,58,7,8,39,860,4
1,9182,188,64,1908,2798,230,47,7,16,39,837,0
1,9235,194,64,1908,2801,271,85,4,8,33,855,4
1,9158,190,64,1907,2796,228,40,4,8,48,855,0
1,9121,189,64,1909,2794,262,72,12,21,60,942,0
1,9107,189,64,1907,2793,325,61,10,10,47,840,0
1,9247,190,64,1907,2801,289,60,19,21,41,960,7
1,9113,191,64,1908,2794,233,62,7,16,50,852,0
1,9247,196,65,1907,2801,280,70,18,21,41,873,9
1,9247,194,65,1907,2801,265,63,10,14,34,893,4
1,9281,191,64,1907,2804,251,54,3,8,36,852,1
1,9182,186,64,1908,2798,288,79,7,16,36,860,0
1,9302,194,64,1908,2806,251,58,3,7,31,841,5
1,9247,195,64,1907,2801,278,70,10,18,31,900,9
1,9115,192,64,1908,2793,238,50,28,11,64,850,1
1,9295,192,65,1909,2805,277,62,9,16,43,858,8
1,9115,191,64,1908,2793,236,61,7,8,29,907,0
1,9279,191,64,1907,2803,338,87,7,21,44,854,1
1,9107,193,64,1907,2793,261,66,7,8,43,824,0
1,9152,190,64,1906,2795,234,59,7,21,45,857,0
1,9127,188,64,1907,2793,232,35,7,21,54,883,0
1,9190,191,64,1909,2798,243,59,20,25,54,990,0
1,9310,193,64,1909,2806,285,68,3,16,45,847,4
1,9227,195,65,1907,2801,271,65,3,8,35,856,6
1,9190,195,64,1909,2798,256,70,3,30,53,1076,0
1,9152,197,64,1906,2795,297,98,8,20,43,852,0
1,9182,190,64,1908,2798,244,58,7,16,42,882,1
1,9302,195,64,1908,2807,247,60,6,7,38,887,12
1,9247,188,64,1907,2801,308,61,7,21,74,919,6
1,9263,193,64,1907,2803,323,85,26,8,37,901,6
1,9235,190,64,1908,2801,262,57,3,8,39,851,5
1,9289,191,64,1908,2804,256,58,10,8,42,843,2
1,9158,190,64,1907,2796,236,60,10,8,41,852,0
1,9247,191,64,1907,2801,270,61,9,22,47,877,6
1,9302,194,65,1908,2807,255,60,7,16,32,837,12
1,9289,193,65,1908,2804,267,61,7,7,34,838,5
1,9247,191,64,1907,2801,258,61,29,29,44,845,8
1,9166,191,64,1908,2796,246,64,10,6,47,945,1
1,9239,194,64,1906,2801,320,89,11,7,29,859,8
1,9279,194,64,1907,2803,260,62,4,21,35,876,1
1,9182,189,64,1908,2798,264,75,7,16,43,835,0
1,9295,194,65,1909,2805,254,57,7,16,37,838,5
1,9115,191,64,1908,2793,240,65,3,8,32,897,0
1,9289,191,64,1908,2804,253,55,7,7,39,850,4
1,9289,189,64,1908,2804,271,64,3,7,47,865,7
1,9127,191,64,1907,2793,240,66,11,19,59,913,0
1,9235,189,64,1908,2801,249,57,11,8,41,882,0
1,9158,192,64,1907,2796,250,67,7,8,44,840,0
1,9158,192,64,1907,2796,243,59,21,3,41,839,0
1,9310,191,64,1909,2807,260,57,7,7,36,853,11
